,DO,TG,SY,BW,NA,PF,GP,UA,BB,PS,GE,DZ,TR,MK,CD,SL,TK,HU,AD,MR,RS,LT,UM,EE,IS,LA,BN,GI,VG,FO,MG,AQ,CH,MF,CI,SA,GH,UY,BO,IR,BZ,NL,LU,PK,AE,MS,ST,JM,HT,TJ,SM,HM,KR,GD,PR,NU,GQ,EH,KG,PG,BV,LY,QA,SX,AI,TF,TM,DE,SS,OM,MT,RU,PL,LR,EC,PY,BH,KY,ZW,VA,FI,MA,CN,AW,CW,MX,BQ,NG,UG,NR,LK,BD,IL,TT,MM,SJ,SK,ML,AZ,CC,HK,YE,US,IM,GB,PT,BE,GW,PA,NF,AO,CV,MY,CO,SG,GN,WF,BI,KM,IT,WS,LS,PM,CZ,MU,SR,HR,VU,TL,AU,CL,MC,SD,FK,TZ,VC,ET,GM,BJ,KN,NI,PN,RW,MV,CY,TO,SH,MO,TV,GA,KW,IN,PW,BF,LI,NP,GT,NE,BS,MZ,CU,AL,TC,DK,FR,JE,DJ,ZM,AM,BR,GU,BG,RO,IO,JP,VN,TW,CA,AX,MN,SI,ZA,TN,MW,CX,GY,GL,KZ,FJ,SE,AT,CM,SN,CF,VI,HN,GG,GR,NC,DM,AS,ME,SB,FM,VE,ER,ID,UZ,BL,LC,NZ,KH,IQ,EG,LV,NO,BY,PH,MP,AF,TH,JO,SV,MQ,AG,KI,RE,BM,LB,ES,IE,XK,SC,CK,AR,MD,TD,CR,SZ,BT,PE,KE,GS,YT,BA,GF,KP,CG,MH,SO
TJ,28,3,37,20,11,0,0,61,12,11,30,45,214,14,14,10,0,49,0,1,20,4,0,29,3,59,18,0,1,5,2,0,106,0,3,691,62,20,16,107,3,279,3,127,187,0,0,267,23,3788,0,0,923,2,0,3,0,0,5,5,0,10,57,0,1,0,1,498,10,30,6,243,78,6627,37,20,22,4,21,19,241,55,392,0,0,429,0,227,38,2,26,23,37,19,62,0,16,3,22,0,0,71,17391,2,3675,111,124,0,31,0,10,1,1139,302,287,1,0,0,1,314,0,0,0,97,6,1,20,0,2,710,123,1,21,5,21,3,30,0,8,0,6,0,3,14,19,2,0,0,0,10,74,571,0,8,1,21,28,4,24,3,5,16,2,72,1955,99,0,7,5,1275,0,8,49,2,645,157,242,1049,0,6,20,420,39,3,0,6,3,5,11,225,79,19,10,10,0,3,1,95,0,11,0,1,3,1,92,1,1620,9,0,2,100,22,35,111,20,76,8,1979,0,21,1357,35,39,0,5,1,0,8,23,491,160,2,5,1,256,8,4,22,1,0,128,131,0,0,43,0,6,2,0,12
SM,1,0,1,0,0,0,0,3,0,0,1,4,48,1,0,2,0,2,0,0,2,0,0,2,2,2,1,0,0,1,1,0,3,0,0,51,0,125,5,4,0,7,0,0,5,0,1,1,0,2,45,0,19,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,1,6,6,2,6,13,0,0,0,0,5,6,3,0,0,20,0,6,2,0,1,0,0,0,2,0,1,0,0,0,0,7,160,0,193,20,4,0,6,0,0,0,8,45,1,0,0,0,0,44,0,0,0,5,1,0,3,0,0,6,41,0,1,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,3,0,1,0,0,1,0,1,71,1,0,0,0,159,0,0,2,0,19,0,1,7,0,0,1,2,0,1,0,0,1,1,0,12,0,2,0,0,0,5,1,2,0,0,0,2,0,0,18,0,9,0,0,0,0,2,3,1,0,25,2,17,0,0,35,12,2,0,1,0,0,0,0,59,18,0,0,0,214,1,0,4,0,0,7,1,0,0,2,0,0,1,0,0
HM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KR,167,62,190,8,75,0,0,752,20,1426,67,738,2525,29,80,156,7,948,20,20,178,57,0,347,51,552,331,10,3,14,36,0,737,0,16,1458,69,287,370,1341,13,679,59,598,1058,0,5,73,42,121,27,0,250653,17,0,30,7,6,35,187,0,96,182,0,3,0,5,3249,27,135,31,2372,2531,865,482,227,99,9,41,28,1227,720,11533,0,0,4094,0,582,123,10,413,97,304,90,859,0,270,51,91,0,0,421,31831,8,7384,1347,500,8,168,0,52,1,12559,1164,3818,13,0,3,4,3019,1,13,0,164,21,9,103,16,17,3392,1650,9,145,62,227,8,129,9,80,8,51,2,6,82,620,33,15,0,0,25,196,2652,4,107,26,1156,136,115,101,37,60,121,4,297,10409,16,9,2,43,10017,0,109,500,2,22738,3329,4319,3680,0,200,181,443,188,15,0,35,59,138,19,1382,787,131,48,260,0,35,15,1009,0,46,0,14,15,16,632,58,21143,130,0,2,574,1018,430,858,129,539,257,14457,0,118,62384,232,147,0,3,3,0,38,95,2929,412,31,104,2,4658,54,101,168,4,26,1914,109,14,0,794,0,783,9,17,80
GD,1,0,1,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,2,1,0,0,8,6,3,0,0,8,119,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,11,0,1,0,0,0,1,8,1,0,0,0,2,0,0,0,0,1,0,0,4,1,0,0,1,0,0,0,0,143,0,50,1,1,0,0,0,0,0,5,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,3,6,0,0,0,0,0,0,1,0,0,1,0,0,14,0,0,0,0,4,0,0,0,0,4,1,1,21,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,3,1,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,1,48,3,0,0,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
PR,4,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,2,2,3,2,0,0,0,0,1,0,4,0,0,15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1205,0,6,2,1,0,2,0,0,0,0,15,0,0,0,0,0,1,0,0,0,25,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0,7,0,0,2,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,0,2,0,0,0,2,0,0,1,0,2,0,2,0,0,1,0,1,0,0,0,0,0,0,15,0,0,1,0,35,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0
NU,1,0,1,0,2,0,0,17,0,1,0,12,45,0,1,1,0,2,0,0,2,0,0,3,1,4,0,0,0,2,0,0,9,0,1,66,0,2,1,6,0,6,0,2,41,0,1,2,4,3,0,0,14,0,0,174,0,0,0,1,0,3,16,0,1,0,0,33,0,1,0,24,32,5,4,3,1,0,0,2,12,9,88,0,0,42,0,9,0,0,0,0,9,0,1,0,0,1,9,0,0,15,568,0,38,11,3,0,2,0,1,0,18,20,2,0,0,0,0,38,0,0,0,3,0,1,0,0,0,12,7,2,0,0,3,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,8,28,0,1,0,1,1,1,0,0,2,1,0,3,455,0,0,0,0,173,0,0,4,0,191,2,4,29,0,0,1,8,1,0,0,0,2,0,0,10,10,0,1,1,0,1,0,2,0,0,0,0,0,0,9,0,10,1,0,0,4,0,5,5,0,3,1,35,0,1,85,0,2,0,0,0,0,0,0,64,1,0,1,0,41,0,0,0,0,1,11,3,0,0,1,0,0,0,0,1
GQ,0,0,1,0,0,0,0,7,0,0,1,2,68,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,1,0,0,5,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,41,0,1,0,0,1,0,0,0,0,0,9,0,0,0,8,1,3,0,0,0,0,0,1,12,1,23,0,0,5,0,7,6,0,0,0,0,0,0,0,0,0,1,0,0,1,145,0,16,0,0,0,0,0,1,0,94,5,2,0,0,0,0,4,0,0,0,2,0,0,0,0,0,6,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,0,0,257,0,1,4,0,26,0,2,9,0,0,0,3,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,7,1,0,0,1,0,0,2,0,0,0,4,0,0,11,1,1,0,0,0,0,0,0,128,0,0,0,0,3,0,0,0,0,0,6,6,0,0,0,0,0,1,0,0
EH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,1,0,7,2,0,0,1,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,2,1,4,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,127,0,42,1,0,0,0,0,0,0,2,2,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,7,0,0,0,0,4,0,0,1,0,3,0,2,13,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,14,0,0,0,0,0,0,0,0,123,1,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
KG,4,0,3,0,1,0,0,26,1,3,5,5,58,2,3,5,0,3,0,1,34,2,0,2,2,4,2,0,0,1,0,0,4,0,0,10,2,134,1,6,0,10,1,9,13,0,0,2,0,3,0,0,63,1,0,0,0,0,634,2,0,0,1,0,0,0,0,31,0,1,1,96,14,30,0,0,0,0,0,8,17,8,31,0,0,46,0,3,1,0,2,0,4,0,6,0,3,0,3,0,0,6,913,0,142,8,9,0,2,0,0,0,96,11,10,0,0,0,0,18,0,0,0,5,1,0,4,1,0,26,15,1,1,0,0,0,1,0,0,0,0,0,0,2,9,0,0,0,0,0,5,34,0,0,0,3,3,0,0,1,0,0,0,8,78,0,0,0,0,65,0,2,9,0,38,10,11,40,0,2,3,5,4,0,0,0,3,33,0,23,2,2,0,2,0,3,0,7,0,1,0,0,0,0,5,0,50,7,0,0,5,5,1,16,4,7,6,96,0,12,40,1,0,0,0,0,0,1,1,25,6,0,1,0,22,1,1,2,0,0,13,2,0,0,2,0,2,0,1,1
PG,296,1,42,3,2,0,0,25,7,14,20,21,334,3,17,2,0,25,2,1,11,4,0,14,2,21,0,0,0,1,12,0,19,0,3,62,41,14,3,50,1,51,4,21,60,0,0,11,6,5,1,0,206,0,0,2,1,1,2,894,0,1,5,0,1,0,0,213,6,17,1,74,45,46,21,11,4,1,3,24,182,22,447,0,0,184,0,81,17,0,5,28,5,7,17,0,8,4,11,0,0,24,5805,1,937,65,32,0,16,0,6,1,146,121,49,2,0,0,0,138,0,0,0,11,2,0,5,5,0,175,77,1,14,0,8,1,5,0,4,1,10,0,0,6,2,2,0,0,0,3,66,138,4,4,1,3,10,5,11,1,4,5,1,37,397,16,0,2,1,1017,0,5,36,0,988,38,113,300,0,14,11,79,4,1,0,5,2,2,9,50,23,15,2,1,0,1,0,24,0,4,0,1,1,1,500,2,273,5,0,0,42,5,18,27,3,40,3,148,0,6,222,4,10,0,1,0,0,4,1,754,82,1,5,0,330,5,3,18,0,0,70,41,0,0,40,0,7,0,0,4
BV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY,3,1,238,19,0,0,0,11,0,33,5,765,192,1,5,0,0,11,2,5,27,4,0,2,0,8,2,0,0,0,2,0,22,0,0,2033,2,2,2,45,0,38,0,69,275,0,1,3,0,2,0,0,31,0,0,1,0,0,1,1,0,12609,84,0,0,0,0,99,1,76,33,54,21,17,3,0,68,0,0,0,72,222,67,0,0,25,0,22,3,0,1,3,21,1,23,0,3,0,2,0,0,236,1632,1,319,85,29,1,0,0,10,0,48,17,2,0,0,0,5,211,0,0,0,5,0,0,4,0,1,38,14,0,54,1,3,0,4,0,0,0,2,0,0,1,12,0,0,0,0,0,304,70,0,29,1,3,2,1,13,4,0,1,2,4,390,2,3,0,0,235,0,3,12,0,62,6,9,178,0,5,2,25,134,1,0,1,0,0,8,17,17,5,2,0,0,1,0,24,0,3,0,1,0,0,9,0,31,2,0,0,6,1,434,2440,2,24,2,31,0,1,28,147,0,0,0,0,0,1,172,253,13,3,2,0,28,0,9,3,0,0,33,5,1,0,6,0,8,1,1,3
QA,9,1,597,9,9,0,0,135,6,157,13,767,1128,11,10,5,1,190,51,25,20,9,0,25,6,18,6,1,0,1,4,0,160,0,4,24516,98,25,7,247,0,252,5,636,4505,2,0,129,13,15,5,0,156,2,0,14,1,0,4,3,0,248,38608,0,0,0,1,715,9,1389,7,465,70,110,94,35,1985,3,21,5,108,460,446,0,0,133,0,919,108,0,84,64,173,29,45,0,25,4,5,0,0,2039,6522,0,2829,49,105,1,19,0,5,0,453,158,172,3,0,6,7,562,1,4,0,37,5,4,13,0,0,428,40,0,663,3,50,0,30,1,6,2,2,0,5,121,32,2,0,0,0,4,2938,1340,2,13,1,285,15,20,10,11,4,23,0,84,2048,3,4,5,8,492,0,26,106,1,593,45,124,770,0,11,58,329,267,7,0,2,1,15,4,183,76,11,6,0,0,12,0,60,0,5,0,0,1,0,65,7,481,6,0,1,80,8,878,3712,23,141,23,2551,0,29,337,629,6,0,2,0,0,3,493,690,122,3,3,0,199,6,7,17,1,4,56,278,2,0,75,0,28,0,0,48
SX,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0,3,0,0,0,0,0,0,1,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AI,1,0,3,0,0,0,0,3,2,1,1,1,35,2,1,0,0,1,0,1,0,0,0,1,0,6,0,0,0,1,2,0,0,0,0,0,0,2,0,8,0,2,0,9,1,0,0,2,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,101,0,0,16,0,2,0,6,3,5,1,1,0,0,1,0,29,3,15,0,0,13,0,7,2,0,0,0,0,1,0,0,1,1,5,0,0,2,985,0,74,33,6,0,4,0,1,1,2,10,2,0,0,0,0,15,0,0,0,3,1,0,0,0,0,13,0,0,1,0,0,0,4,0,0,0,0,0,0,2,0,0,1,0,0,0,12,5,0,0,0,0,1,1,1,0,1,0,0,3,58,0,0,0,0,226,0,0,0,0,49,2,21,42,0,0,0,9,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,2,0,0,0,0,0,0,4,0,3,0,0,0,3,0,1,4,2,2,0,7,0,0,23,0,0,0,5,0,0,0,0,8,7,1,3,0,5,0,1,1,0,1,2,1,0,0,2,0,0,2,0,1
TF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TM,5,0,1,0,0,0,0,1,2,1,0,4,61,0,2,0,0,8,0,0,6,0,0,4,0,6,0,0,0,0,3,0,0,0,0,13,11,26,2,7,0,3,0,2,4,0,0,2,1,0,0,0,7,0,0,0,0,0,0,2,0,0,1,0,0,0,59,32,0,4,1,13,5,5,6,2,0,1,0,1,17,2,10,0,0,30,0,5,2,0,0,0,2,0,1,0,0,0,1,0,0,3,404,0,33,98,7,0,3,0,1,0,13,45,5,0,0,0,0,18,0,0,0,7,0,0,10,0,0,17,9,0,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,7,0,0,0,1,0,0,2,76,2,1,0,0,168,0,1,3,0,9,3,1,16,0,0,2,3,1,0,0,0,1,1,0,2,1,0,0,0,0,1,0,6,0,0,0,0,0,0,45,0,4,1,0,0,1,0,5,7,0,1,0,9,0,0,4,0,1,0,2,0,0,0,0,113,3,0,2,0,168,0,0,1,0,0,6,3,0,0,2,0,0,1,0,0
DE,365,50,657,118,79,0,0,2539,107,167,273,933,15270,219,315,42,1,931,38,24,575,131,0,575,132,662,137,9,7,38,107,0,5482,0,67,6504,647,1040,206,1634,33,5268,302,2092,3195,0,9,301,118,169,16,0,2184,10,0,57,4,8,28,144,0,159,625,0,26,0,18,187158,76,393,249,4604,3647,2140,804,990,485,30,78,131,2652,1178,5336,0,0,7968,0,1822,331,10,196,247,567,239,272,0,308,60,347,0,0,953,112754,34,26755,12376,2535,3,506,0,141,12,4049,4317,2212,23,0,23,13,7199,1,5,0,671,67,19,316,13,18,4809,3055,89,265,29,174,8,155,17,35,17,205,13,29,169,311,20,16,0,0,104,1373,5945,9,105,47,381,394,43,175,75,107,240,15,1251,19241,161,14,31,58,19956,0,442,829,7,11752,450,1072,8205,0,91,304,2216,264,20,0,74,106,139,43,2176,7106,261,100,36,0,178,15,2454,0,60,0,177,7,13,2559,12,4733,102,0,31,914,78,1134,2705,233,1268,308,11743,0,123,10434,382,252,0,25,2,0,25,779,10659,1940,119,223,5,12479,53,69,643,4,16,1655,694,18,0,427,0,133,33,2,120
SS,2,4,6,21,2,0,0,13,3,8,4,10,615,2,6,20,0,8,0,0,5,0,0,2,3,21,1,0,0,3,1,0,11,0,4,14,145,0,1,22,0,8,0,10,8,0,1,6,2,0,1,0,12,0,0,1,0,0,0,2,0,1,1,0,1,0,0,72,366,1,0,9,12,34,8,2,2,0,9,0,46,11,66,0,0,29,0,581,24,10,0,0,5,1,13,0,4,1,9,0,0,15,3019,0,196,36,14,0,5,0,1,2,28,32,2,0,0,1,0,41,3,2,0,1,2,1,1,0,0,45,6,0,16,2,4,0,7,0,7,0,4,0,1,1,5,0,0,0,0,4,10,62,0,6,0,2,10,4,16,2,1,0,0,25,119,2,0,2,0,164,0,1,12,0,101,13,20,135,0,0,2,45,0,2,0,39,1,0,1,16,11,4,22,1,0,0,0,5,0,3,0,0,0,0,19,3,9,2,0,1,13,0,7,14,3,18,2,42,0,1,18,2,6,0,0,0,0,1,13,65,22,0,1,0,29,0,2,4,0,0,10,71,1,0,8,0,3,1,0,2
OM,25,1,220,3,3,0,0,103,4,101,13,481,174,4,7,0,0,19,22,3,5,3,0,19,3,19,8,0,4,1,7,0,81,0,6,8389,20,10,49,260,0,76,0,592,2198,0,0,10,5,5,1,0,103,1,0,7,1,1,4,11,0,111,448,0,1,0,0,275,1,40991,12,183,32,77,9,8,426,0,3,9,79,135,347,0,0,101,0,66,17,0,6,16,65,16,30,0,17,3,5,0,0,1135,4504,0,1269,230,52,1,7,0,13,1,368,91,110,2,0,0,1,212,0,1,0,17,7,0,2,0,1,314,26,1,169,1,28,0,12,2,1,0,3,0,0,10,6,0,0,0,0,2,1455,437,0,4,0,12,2,7,14,0,3,6,2,16,913,3,2,7,5,757,0,5,50,0,327,64,135,363,0,5,10,87,105,3,0,1,1,5,2,83,51,5,1,2,0,3,0,48,0,4,0,2,1,0,47,1,83,4,0,0,40,2,767,1222,11,52,7,2765,0,12,254,411,1,0,0,0,0,1,233,459,78,2,2,0,217,5,5,15,0,0,26,58,1,0,23,0,6,2,0,6
MT,3,0,0,0,0,0,0,12,1,7,2,140,179,0,1,1,0,87,0,0,7,1,0,4,0,8,0,3,0,2,0,0,55,0,1,62,4,2,0,13,0,44,3,12,31,0,0,3,2,1,0,0,20,0,0,0,0,0,0,1,0,55,3,0,0,0,1,90,0,10,1413,25,13,15,2,1,2,0,0,1,43,7,32,0,0,32,0,24,2,0,2,3,4,1,1,0,3,0,1,0,0,16,786,0,467,6407,190,2,8,0,23,1,14,37,5,2,0,0,0,197,0,0,0,6,2,0,4,0,0,125,14,0,4,0,0,0,4,0,0,1,0,0,0,1,1,0,0,0,0,0,6,35,0,0,0,3,4,0,2,5,4,11,0,5,218,0,0,0,0,455,0,7,8,0,60,3,10,63,0,1,2,18,2,0,0,0,1,0,1,63,23,1,3,0,0,2,0,10,0,0,0,0,0,1,15,0,29,0,0,0,6,1,4,27,2,26,1,50,0,0,24,10,2,0,0,0,0,0,2,221,34,1,8,0,51,1,0,1,0,0,25,2,1,0,4,0,4,0,0,3
RU,107,16,256,27,71,0,0,27625,33,54,323,293,5572,44,74,15,1,443,242,242,591,515,0,890,65,243,34,81,1,22,40,0,516,0,38,2125,186,270,51,516,52,1427,44,730,1279,40,7,196,84,78,6,0,1969,0,0,22,3,6,431,49,0,97,315,0,96,0,39,4238,14,286,29,310620,1170,775,294,116,179,239,74,57,1205,243,4275,0,0,1954,0,707,184,6,60,172,760,61,84,0,178,22,326,0,0,1216,44400,19,11015,1124,652,0,103,0,71,4,1860,808,384,53,0,6,1,3654,1,1,0,645,43,7,155,48,4,1716,596,39,159,82,48,7,265,2,26,2,97,0,3,38,179,11,9,0,1,46,600,3607,5,55,7,268,115,21,84,15,130,49,3,305,9803,47,5,25,301,6166,0,474,503,2,10583,320,573,2941,0,216,127,636,141,14,0,29,36,3654,29,1040,565,91,83,29,0,250,5,1466,0,11,0,62,5,4,1153,3,2018,789,0,4,295,35,950,1411,1271,525,9425,3994,0,42,3260,273,73,0,22,1,0,93,268,4507,569,56,69,253,2337,909,35,114,4,13,558,332,6,0,181,0,195,10,3,45
PL,92,7,74,5,8,0,0,652,55,27,52,145,1929,43,41,12,0,144,7,2,276,42,0,126,19,216,7,5,0,7,21,0,273,0,18,398,34,109,29,211,5,496,32,87,265,1,0,56,18,14,5,0,636,1,0,22,1,0,8,33,0,13,47,0,6,0,4,1773,8,20,13,749,79752,495,105,217,21,7,4,15,609,149,1036,0,0,1116,0,187,48,0,21,23,102,26,33,0,308,10,46,0,0,155,18506,0,6327,662,433,2,97,0,40,1,549,515,180,9,0,0,2,1589,0,0,0,227,7,2,76,4,5,1264,248,3,43,11,20,1,19,2,22,0,26,0,2,36,36,0,2,0,0,12,100,600,2,22,4,65,44,6,19,4,20,37,0,218,4486,21,0,2,5,6058,0,42,220,1,2562,97,175,1470,0,6,89,232,23,2,0,4,7,42,6,635,350,28,12,4,0,17,0,509,0,20,0,77,2,1,300,3,817,20,0,1,127,15,66,257,57,369,140,643,0,24,2766,125,47,0,6,0,0,4,50,2349,692,4,87,5,1314,4,17,93,0,3,235,88,7,0,134,0,26,8,2,10
LR,1120,123,765,622,372,0,0,2669,343,254,795,1413,4956,299,503,119,1,1450,73,57,850,215,0,828,156,1603,1340,79,46,73,148,0,1937,0,188,5312,4700,1678,673,2009,80,5260,106,6442,8506,3,9,1458,330,1851,25,0,16199,57,0,66,18,17,78,224,0,275,1011,0,82,0,26,11883,228,827,264,6217,3609,49494,3057,1589,946,97,421,393,3823,1891,8442,0,0,25653,0,17781,1327,7,839,977,954,886,901,0,733,111,580,0,0,1205,334395,90,77282,10182,3301,4,1584,0,470,21,51359,9167,9882,52,0,19,10,12701,19,66,0,858,324,178,479,9,25,12226,6324,63,621,83,859,57,403,30,148,23,1033,2,80,526,605,28,42,0,0,237,1733,44157,15,198,21,3472,1417,105,1038,181,165,304,48,1712,29293,515,24,264,140,31534,0,681,1731,16,11805,2188,3385,23593,0,190,475,10459,613,167,0,244,74,393,133,3402,1683,498,291,296,0,837,47,3034,0,117,0,114,21,48,6581,70,35828,187,0,125,2349,290,1140,6515,614,1689,442,77410,0,240,28110,777,788,0,78,7,0,99,1281,17984,4383,297,510,12,16337,162,89,1582,35,65,6996,4921,48,0,1144,0,456,52,14,224
