,DO,TG,SY,BW,NA,PF,GP,UA,BB,PS,GE,DZ,TR,MK,CD,SL,TK,HU,AD,MR,RS,LT,UM,EE,IS,LA,BN,GI,VG,FO,MG,AQ,CH,MF,CI,SA,GH,UY,BO,IR,BZ,NL,LU,PK,AE,MS,ST,JM,HT,TJ,SM,HM,KR,GD,PR,NU,GQ,EH,KG,PG,BV,LY,QA,SX,AI,TF,TM,DE,SS,OM,MT,RU,PL,LR,EC,PY,BH,KY,ZW,VA,FI,MA,CN,AW,CW,MX,BQ,NG,UG,NR,LK,BD,IL,TT,MM,SJ,SK,ML,AZ,CC,HK,YE,US,IM,GB,PT,BE,GW,PA,NF,AO,CV,MY,CO,SG,GN,WF,BI,KM,IT,WS,LS,PM,CZ,MU,SR,HR,VU,TL,AU,CL,MC,SD,FK,TZ,VC,ET,GM,BJ,KN,NI,PN,RW,MV,CY,TO,SH,MO,TV,GA,KW,IN,PW,BF,LI,NP,GT,NE,BS,MZ,CU,AL,TC,DK,FR,JE,DJ,ZM,AM,BR,GU,BG,RO,IO,JP,VN,TW,CA,AX,MN,SI,ZA,TN,MW,CX,GY,GL,KZ,FJ,SE,AT,CM,SN,CF,VI,HN,GG,GR,NC,DM,AS,ME,SB,FM,VE,ER,ID,UZ,BL,LC,NZ,KH,IQ,EG,LV,NO,BY,PH,MP,AF,TH,JO,SV,MQ,AG,KI,RE,BM,LB,ES,IE,XK,SC,CK,AR,MD,TD,CR,SZ,BT,PE,KE,GS,YT,BA,GF,KP,CG,MH,SO
TJ,112,2,28,19,9,0,0,27,14,7,50,25,405,4,9,4,0,29,4,4,17,5,0,7,4,34,33,1,2,1,0,0,49,0,14,463,48,5,4,40,7,226,2,70,107,0,0,57,8,293,0,0,966,5,0,1,1,0,3,3,0,1,19,0,1,0,1,228,7,9,2,167,57,236,68,37,16,1,10,16,83,26,259,0,0,309,0,400,21,0,14,18,28,25,13,0,21,0,8,0,0,108,7925,3,2542,35,59,0,42,0,3,1,1225,236,595,0,0,0,0,180,0,1,0,13,16,3,14,1,1,277,102,6,11,1,6,1,6,0,12,1,12,0,0,9,19,0,0,0,0,14,69,329,0,7,1,7,76,4,34,2,7,4,3,32,663,17,0,12,2,378,0,5,72,1,440,144,81,1570,0,9,17,520,15,6,0,4,8,9,2,109,30,11,3,4,0,57,0,163,0,7,0,1,1,0,199,5,3856,1,0,1,96,8,29,337,8,53,10,1220,0,6,1093,23,47,0,3,0,0,3,35,399,140,3,1,0,208,3,0,13,1,1,106,112,3,0,36,0,15,2,2,3
SM,1,0,1,0,0,0,0,0,0,0,0,1,126,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,2,0,3,0,0,8,2,1,0,2,0,4,1,5,0,0,0,2,0,0,46,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,1,1,2,2,0,0,0,0,1,1,3,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,89,0,30,1,4,0,1,0,0,0,3,3,3,0,0,0,0,22,0,0,0,1,0,0,1,0,0,6,1,0,1,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,1,0,0,1,11,0,0,0,0,225,0,0,1,0,8,0,2,4,0,0,0,0,0,0,0,0,4,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,32,0,0,3,1,0,0,4,5,0,0,1,0,1,195,0,4,0,0,0,0,0,1,13,0,0,0,0,23,0,0,1,0,0,6,0,0,0,2,0,0,0,0,0
HM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KR,137,15,48,8,17,0,0,207,18,419,87,118,952,21,39,19,1,260,9,4,78,10,0,65,27,137,252,2,44,6,21,0,202,0,8,1776,35,41,213,285,5,433,4,482,544,0,7,47,32,101,25,0,85760,1,0,12,3,1,10,68,0,21,135,0,3,0,1,1127,9,38,3,849,366,506,281,137,23,3,11,17,398,140,4148,0,0,1740,0,223,54,2,17,19,82,43,225,0,97,21,21,0,0,649,14810,0,4138,217,142,3,138,0,16,3,8270,757,2833,7,0,0,0,1473,2,2,0,74,7,1,48,0,35,1172,638,19,86,21,71,2,51,10,17,2,35,0,1,27,130,13,4,0,0,12,129,1043,4,40,2,215,131,103,100,11,29,16,3,89,3978,18,6,11,6,3449,0,42,328,8,11427,1187,1649,1589,0,87,99,248,50,6,0,20,15,108,3,557,194,88,11,25,0,55,7,186,0,9,0,14,1,3,568,16,27535,36,0,9,162,130,192,337,69,207,68,5056,0,70,15726,66,113,0,3,4,0,7,26,1295,201,10,4,1,1089,5,18,74,1,4,1243,49,25,0,287,0,229,2,5,18
GD,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,7,9,0,0,0,2,130,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,12,1,1,2,0,0,0,0,2,3,0,5,0,0,4,0,2,0,0,1,0,0,7,0,0,0,0,0,0,0,0,154,0,19,1,0,0,0,0,0,0,5,3,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,2,13,0,0,0,0,6,0,0,1,0,4,0,1,18,0,0,0,1,0,0,0,0,0,1,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,5,1,0,0,1,0,0,3,0,0,0,4,0,0,1,1,0,0,0,0,0,1,1,56,10,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
PR,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NU,10,0,1,0,0,0,0,8,0,1,0,2,4,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,2,0,1,33,1,2,0,3,0,3,0,1,12,0,0,1,0,0,0,0,8,0,0,3,0,0,0,0,0,0,7,0,0,0,0,17,0,2,0,15,30,1,6,7,2,0,0,0,4,3,36,0,0,31,0,8,0,0,1,0,2,0,2,0,0,0,2,0,0,17,223,0,65,7,2,0,0,0,0,0,27,23,2,0,0,0,0,35,0,0,0,0,0,0,1,0,0,11,8,0,2,0,1,0,0,1,0,0,3,0,0,1,2,0,0,0,0,0,8,6,0,0,0,0,7,2,0,1,1,0,0,0,76,3,0,0,0,238,0,0,2,0,108,4,3,20,0,0,1,2,0,0,0,0,0,0,0,5,5,0,0,0,0,3,0,0,0,0,0,0,0,0,36,0,53,1,0,0,5,0,2,2,0,1,1,7,0,0,26,0,0,0,0,0,0,0,1,51,9,0,0,0,74,0,2,1,0,1,23,0,0,0,2,0,1,0,0,0
GQ,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,1,0,0,0,29,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,130,0,0,0,1,0,1,1,8,0,0,15,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,3,95,0,14,2,0,0,1,0,0,1,11,5,0,0,0,0,0,6,0,0,0,2,0,0,2,0,0,3,1,0,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,7,0,0,0,0,90,0,0,0,0,21,0,0,10,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,4,0,1,0,0,0,0,17,0,39,1,0,0,1,0,0,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,1,81,4,0,0,0,1,0,0,0,0,0,5,5,0,0,1,0,1,0,0,0
EH,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,4,2,0,2,0,4,1,0,0,1,0,0,0,0,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,7,0,1,0,2,3,2,0,0,0,0,0,0,8,3,7,0,0,7,0,2,1,0,2,0,2,1,0,0,0,0,3,0,0,0,273,1,57,1,1,0,1,0,0,0,8,9,2,0,0,0,0,6,0,0,0,0,0,0,1,0,0,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,4,0,0,0,0,5,1,0,72,0,0,1,8,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,3,0,0,0,2,0,0,1,0,2,0,6,0,0,1,0,1,0,0,0,0,0,0,323,3,1,2,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
KG,3,0,1,0,0,0,0,29,0,0,2,1,30,1,1,1,0,5,0,2,1,0,0,0,1,1,0,0,0,0,0,0,3,0,1,6,0,1,1,6,0,2,0,1,8,0,0,7,0,0,0,0,9,0,0,1,0,0,825,1,0,0,1,0,0,0,0,14,2,2,0,162,3,5,2,6,0,0,0,7,3,5,15,0,0,28,0,1,0,0,0,0,2,0,4,0,13,0,2,0,0,2,374,0,60,3,6,0,0,0,1,1,9,16,1,0,0,0,0,16,0,0,0,3,0,0,0,0,0,8,2,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,1,1,0,1,0,0,0,1,0,49,0,0,0,0,52,0,0,3,0,25,2,3,27,0,0,0,2,0,0,0,0,0,58,0,3,0,1,0,0,0,3,0,2,0,1,0,0,0,0,4,0,18,8,0,2,3,0,3,13,3,1,5,28,0,0,8,1,0,0,0,0,0,0,0,24,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PG,5,1,24,0,0,0,0,2,0,3,8,6,215,4,2,0,3,3,1,0,2,0,0,4,1,7,1,0,0,0,4,0,1,0,0,10,1,2,3,7,1,23,0,3,1,0,0,6,1,0,0,0,81,0,0,0,0,0,0,192,0,1,4,0,0,0,0,53,0,10,0,17,4,11,4,1,1,1,0,6,9,1,155,0,0,19,0,15,1,0,0,0,2,2,2,0,1,1,2,0,0,10,927,1,113,6,5,0,3,0,0,1,36,32,7,0,0,0,0,27,0,0,0,3,2,0,1,1,0,62,4,0,0,0,0,0,2,0,0,0,1,0,0,3,1,1,0,0,0,0,47,18,0,1,0,2,0,0,9,1,1,0,0,3,82,6,0,0,1,691,0,1,3,0,289,3,20,75,0,0,3,12,0,2,0,1,1,2,1,10,1,3,1,0,0,0,0,1,0,0,0,0,1,0,11,1,366,0,0,1,6,0,3,18,0,4,1,24,0,1,26,5,8,0,0,0,0,0,0,89,7,0,0,0,41,1,1,1,0,0,5,11,0,0,11,0,1,0,0,0
BV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY,0,0,29,12,1,0,0,6,0,6,1,26,12,1,2,0,0,7,2,2,2,0,0,2,1,2,0,0,0,0,2,0,8,0,0,729,3,0,1,11,0,17,2,5,68,0,0,4,0,2,0,0,8,0,0,1,0,0,1,0,0,2701,29,0,0,0,0,32,0,16,5,34,7,9,2,1,111,0,0,0,12,14,31,0,0,9,0,11,0,0,0,3,4,0,2,0,2,1,0,0,0,132,443,0,218,2,11,0,4,0,5,0,22,5,2,0,0,0,0,77,0,0,0,6,0,0,1,0,0,19,1,0,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,76,13,0,2,0,0,0,0,0,0,1,1,0,0,147,1,0,0,0,127,0,0,5,0,32,4,4,65,0,0,1,6,35,0,0,2,0,1,0,5,4,0,1,0,0,1,0,9,0,1,0,0,0,0,19,1,47,0,0,0,2,0,18,253,1,6,1,37,0,3,11,15,1,0,1,1,0,0,80,47,6,0,0,0,10,0,0,0,0,0,3,0,0,0,4,0,0,1,0,2
QA,9,1,256,6,2,0,0,26,8,56,4,139,134,4,3,0,0,16,100,18,5,1,0,19,2,3,1,1,0,0,4,0,32,0,3,9561,32,4,9,114,2,79,1,148,2276,0,0,16,6,8,0,0,63,0,0,1,0,0,1,18,0,132,26382,0,1,0,1,134,2,508,3,133,21,63,166,5,1005,0,11,3,25,164,179,0,0,48,0,298,43,0,19,31,53,2,9,0,8,7,6,0,0,1733,2484,0,1060,15,45,0,0,0,1,2,210,41,43,1,0,0,0,140,0,2,0,10,2,0,10,0,0,171,20,1,263,2,15,0,12,1,4,0,3,0,2,38,7,4,0,0,0,5,1789,244,0,9,0,10,6,6,5,2,5,6,0,28,1833,0,2,3,2,383,0,3,28,0,194,22,72,363,0,1,4,226,129,6,0,0,1,5,0,77,74,3,6,1,0,7,0,37,0,2,0,0,0,0,34,2,239,10,0,1,28,5,280,1568,4,45,3,179,0,17,65,247,4,0,0,0,0,0,278,276,53,1,2,0,89,2,3,5,1,0,25,126,1,0,47,0,14,0,0,19
SX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AI,3,0,2,0,0,0,0,3,0,0,2,1,3,0,0,0,0,5,0,0,1,0,0,1,0,8,1,0,1,0,0,0,1,0,1,1,1,0,0,2,2,9,0,2,2,0,0,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,141,0,0,13,0,1,0,5,8,4,1,0,0,0,0,5,7,4,15,0,0,11,0,2,1,0,1,2,2,0,1,0,0,0,2,0,0,0,844,0,86,4,1,0,4,0,1,5,11,22,2,0,0,0,0,11,0,0,0,2,0,0,2,0,0,17,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,1,8,0,0,0,1,3,0,0,0,2,0,0,3,32,3,0,0,0,20,0,1,0,0,51,1,2,57,0,0,1,4,1,1,0,1,0,0,0,4,2,0,0,0,0,1,0,2,0,1,0,0,0,0,1,0,12,0,0,0,9,0,0,10,1,2,1,11,0,1,3,0,1,0,0,0,0,0,0,32,9,0,0,0,16,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
TF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TM,0,0,0,0,0,0,0,0,0,0,1,1,44,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,11,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45,9,0,1,0,17,0,3,5,3,0,0,0,0,2,1,6,0,0,16,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,119,0,29,7,1,0,0,0,0,0,19,17,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,7,13,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,1,0,0,1,19,0,0,0,0,55,0,1,2,0,4,1,3,11,0,0,0,3,0,0,0,0,0,2,0,4,1,0,0,0,0,0,0,2,0,0,0,0,0,0,53,0,15,1,0,0,0,0,0,2,1,2,7,2,0,0,4,0,1,0,0,0,0,0,1,226,1,0,0,0,58,0,0,3,0,0,4,0,0,0,4,0,0,0,0,0
DE,494,28,685,21,52,0,0,549,62,69,228,199,7510,83,108,38,2,475,18,10,304,52,0,128,41,290,39,10,5,21,50,0,1880,0,45,2436,224,183,110,534,16,2966,166,417,869,0,8,229,66,46,3,0,975,4,0,19,5,7,17,39,0,40,127,0,25,0,7,79657,15,112,72,1857,1573,871,557,536,111,17,23,137,1186,366,1733,0,0,2416,0,538,93,2,41,62,241,132,129,0,104,27,148,0,0,594,49515,28,14234,729,915,7,253,0,20,4,3144,2233,566,7,0,0,2,2930,3,4,0,279,22,22,163,6,3,2125,627,17,116,10,56,3,107,2,28,7,135,4,7,74,149,12,12,0,1,61,561,1545,0,47,21,48,504,21,224,27,62,77,9,639,7462,150,5,15,31,8457,0,193,381,0,4561,217,510,7019,0,33,159,1051,126,18,0,57,20,89,8,1157,2675,87,36,22,0,219,4,1114,0,156,0,27,2,4,1894,9,7755,26,0,16,454,22,176,901,113,666,156,3049,0,50,2868,205,283,0,11,5,0,25,254,6698,1164,100,10,12,3123,24,26,157,5,9,627,186,16,0,236,0,65,6,1,49
SS,6,0,1,7,0,0,0,3,0,3,1,2,19,0,5,0,0,2,0,0,0,0,0,2,2,3,0,0,1,0,0,0,0,0,15,15,60,1,0,3,0,16,0,4,44,0,0,7,2,1,0,0,3,0,0,0,0,0,0,0,0,1,4,0,0,0,0,22,52,1,0,19,15,43,2,4,0,0,4,2,10,3,45,0,0,20,0,2569,14,0,0,1,2,1,3,0,1,0,0,0,0,11,871,1,221,3,0,0,2,0,0,0,35,27,4,0,0,0,0,39,0,0,0,1,2,0,1,0,0,20,6,1,11,2,2,0,5,0,12,0,0,0,6,0,2,1,0,0,0,1,4,40,0,2,0,1,13,25,10,0,3,0,0,5,144,2,1,0,0,43,0,1,12,0,104,3,3,62,0,0,1,42,0,1,0,8,0,0,1,8,2,2,7,1,0,0,0,4,0,3,0,1,0,0,27,1,36,1,0,0,3,0,0,16,5,7,0,30,0,4,16,1,45,0,0,0,0,0,2,59,16,1,0,0,24,0,1,1,1,0,5,61,0,0,27,0,1,0,0,0
OM,86,2,92,0,0,0,0,28,4,24,10,68,58,1,3,0,0,10,74,1,6,0,0,17,3,9,2,0,0,3,2,0,26,0,0,5804,5,1,27,117,0,59,4,98,1625,0,0,7,3,3,0,0,42,1,0,3,0,0,7,29,0,76,466,0,0,0,1,96,0,10166,2,59,29,37,27,2,481,0,1,1,23,43,135,0,0,42,0,195,3,0,3,3,20,4,15,0,15,4,7,0,0,924,2149,1,547,122,13,0,15,0,1,0,124,49,23,4,0,0,1,96,0,0,0,5,0,0,1,0,1,114,13,0,75,1,3,0,2,1,1,0,2,0,0,6,4,1,4,0,0,3,2861,150,0,5,0,4,2,2,8,1,2,2,0,15,322,5,2,0,0,556,0,25,25,0,121,15,124,222,0,1,10,51,55,1,0,0,2,3,0,24,17,8,1,0,0,1,0,11,0,6,0,0,0,0,42,2,128,6,0,1,20,2,152,1841,3,16,6,163,0,6,54,242,0,0,0,0,0,0,68,182,30,4,0,0,74,0,1,2,0,0,15,47,1,0,35,0,7,0,1,4
MT,3,0,2,0,0,0,0,2,0,1,2,2,18,0,0,0,0,6,0,0,15,0,0,1,0,7,0,0,0,0,1,0,4,0,0,22,5,1,1,3,0,11,0,3,7,0,0,5,1,1,0,0,3,0,0,0,0,0,0,0,0,3,2,0,0,0,0,39,0,0,299,11,7,4,1,3,0,0,0,11,9,4,15,0,0,14,0,0,0,0,1,2,5,0,2,0,1,0,4,0,0,4,627,0,236,177,1,0,7,0,0,0,14,15,3,0,0,0,0,67,0,0,0,2,0,0,0,0,0,30,5,0,10,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,9,2,19,0,0,0,1,1,0,0,0,0,12,0,6,55,1,1,0,0,164,0,1,5,0,17,1,2,93,0,0,2,7,13,1,0,0,1,1,0,17,5,0,0,0,0,0,0,21,0,1,0,1,0,0,3,0,268,0,0,0,6,2,0,6,4,16,2,13,0,1,4,6,0,0,1,0,0,0,4,82,26,0,0,0,18,0,1,0,0,0,9,1,0,0,0,0,0,0,0,0
RU,194,46,101,18,35,0,0,17840,38,29,287,138,1948,50,33,13,1,239,114,118,531,198,0,417,20,280,16,2,5,15,30,0,255,0,23,1476,106,106,64,439,9,913,14,187,612,2,26,214,41,58,2,0,470,2,0,19,3,2,464,18,0,36,86,0,7,0,38,1925,8,90,23,252171,651,506,441,212,50,5,24,60,562,190,1796,0,0,1093,0,310,55,13,30,32,565,39,52,0,92,18,567,0,0,700,24147,7,8371,586,306,0,116,0,13,3,954,627,248,23,0,1,1,2960,0,4,0,410,31,14,90,4,5,857,247,15,83,7,43,14,97,3,15,9,85,0,2,49,102,14,8,0,0,29,257,1164,1,26,4,56,138,33,78,11,78,23,10,227,5662,45,4,8,158,3661,0,190,297,0,4261,172,192,2444,0,136,75,421,46,6,0,13,19,3168,4,521,238,37,15,11,0,68,3,446,0,41,0,28,1,2,954,2,4737,1115,0,13,183,25,113,417,1337,362,7304,1080,0,19,831,89,85,0,3,1,0,4,64,3727,590,15,7,14,1398,409,14,87,2,3,252,139,8,0,126,0,54,7,1,37
PL,96,14,21,9,6,0,0,242,36,12,60,56,519,22,17,7,0,123,15,1,159,31,0,40,12,184,8,3,0,4,17,0,133,0,9,227,32,45,55,84,8,544,12,129,200,0,0,49,5,8,1,0,238,0,0,6,1,3,3,7,0,11,18,0,17,0,3,1186,16,15,17,605,66892,302,97,142,16,2,6,22,330,85,485,0,0,700,0,158,24,0,20,34,73,31,32,0,107,6,28,0,0,144,12489,2,6495,226,243,1,84,0,6,0,510,517,160,2,0,1,0,1553,0,0,0,176,5,4,84,2,2,846,188,7,217,2,10,1,18,1,2,2,50,0,1,17,23,4,6,0,0,11,50,386,0,21,1,9,89,4,37,5,9,8,2,173,2220,20,2,2,21,2386,0,77,167,1,684,105,66,2558,0,5,46,271,21,4,0,14,2,16,1,328,118,10,3,4,0,40,0,164,0,26,0,13,1,1,414,1,1134,15,0,2,133,6,55,252,30,252,97,685,0,16,1087,70,36,0,2,1,0,3,50,3034,615,23,1,1,862,4,2,50,0,2,151,41,3,0,92,0,22,0,0,21
LR,3928,115,731,326,313,0,0,976,843,191,1188,477,3405,312,323,126,8,880,107,37,1027,182,0,531,165,1195,1368,26,54,69,110,0,1078,0,135,6107,3699,563,434,1277,68,8908,63,2674,6136,8,34,2471,382,311,33,0,7217,60,0,25,15,26,63,114,0,186,804,0,98,0,25,7802,151,448,84,2857,2015,18862,3108,1816,732,95,306,557,3089,855,5820,0,0,12684,0,31618,908,7,476,346,614,1652,445,0,491,72,376,0,0,1324,290104,100,100253,2355,1883,10,1833,0,92,28,36083,9840,12024,42,0,8,1,8405,23,52,0,502,114,224,493,5,21,10643,5420,90,516,108,638,65,475,26,186,49,620,2,74,602,364,45,60,0,0,263,1980,13127,6,213,15,426,2574,254,1425,214,207,208,125,2010,19471,800,18,387,76,19589,0,417,1515,9,6427,1382,1892,32269,0,119,496,20454,282,180,0,362,83,143,84,3656,1039,352,97,171,0,1873,67,1268,0,439,0,70,16,17,7931,82,54180,126,0,319,2468,166,703,5445,983,2098,183,31335,0,276,10752,756,1318,0,135,2,0,110,2402,18229,8017,434,33,7,11870,113,55,748,40,39,2677,3080,60,0,1344,0,347,26,10,213
