,DO,TG,SY,BW,NA,PF,GP,UA,BB,PS,GE,DZ,TR,MK,CD,SL,TK,HU,AD,MR,RS,LT,UM,EE,IS,LA,BN,GI,VG,FO,MG,AQ,CH,MF,CI,SA,GH,UY,BO,IR,BZ,NL,LU,PK,AE,MS,ST,JM,HT,TJ,SM,HM,KR,GD,PR,NU,GQ,EH,KG,PG,BV,LY,QA,SX,AI,TF,TM,DE,SS,OM,MT,RU,PL,LR,EC,PY,BH,KY,ZW,VA,FI,MA,CN,AW,CW,MX,BQ,NG,UG,NR,LK,BD,IL,TT,MM,SJ,SK,ML,AZ,CC,HK,YE,US,IM,GB,PT,BE,GW,PA,NF,AO,CV,MY,CO,SG,GN,WF,BI,KM,IT,WS,LS,PM,CZ,MU,SR,HR,VU,TL,AU,CL,MC,SD,FK,TZ,VC,ET,GM,BJ,KN,NI,PN,RW,MV,CY,TO,SH,MO,TV,GA,KW,IN,PW,BF,LI,NP,GT,NE,BS,MZ,CU,AL,TC,DK,FR,JE,DJ,ZM,AM,BR,GU,BG,RO,IO,JP,VN,TW,CA,AX,MN,SI,ZA,TN,MW,CX,GY,GL,KZ,FJ,SE,AT,CM,SN,CF,VI,HN,GG,GR,NC,DM,AS,ME,SB,FM,VE,ER,ID,UZ,BL,LC,NZ,KH,IQ,EG,LV,NO,BY,PH,MP,AF,TH,JO,SV,MQ,AG,KI,RE,BM,LB,ES,IE,XK,SC,CK,AR,MD,TD,CR,SZ,BT,PE,KE,GS,YT,BA,GF,KP,CG,MH,SO
TJ,106,3,16,18,16,0,0,49,7,18,30,23,692,7,29,4,0,38,3,2,18,5,0,11,7,66,20,0,0,3,3,0,59,0,11,324,60,8,19,86,3,221,2,77,116,0,1,70,11,247,1,0,641,0,0,4,0,0,3,4,0,0,25,0,4,0,0,300,5,12,3,212,90,253,53,39,24,0,11,19,81,21,267,0,0,372,0,370,40,0,5,9,17,30,25,0,11,4,12,0,0,55,8043,0,2525,44,79,0,64,0,1,0,716,251,328,0,0,0,0,248,0,4,0,20,2,4,11,0,1,424,127,3,62,1,15,0,14,1,1,3,14,0,4,13,19,1,2,0,0,14,39,384,1,9,0,17,69,3,26,2,1,4,5,58,823,20,1,13,2,413,0,14,36,0,488,148,91,808,0,2,18,521,18,3,0,13,3,10,8,196,38,21,2,1,0,42,0,312,0,8,0,1,0,1,180,5,3201,6,0,6,97,16,31,173,11,50,8,1260,0,7,1593,16,53,0,1,0,0,0,18,360,114,1,0,0,217,1,0,19,1,0,133,99,0,0,23,0,13,0,0,7
SM,1,0,1,0,0,0,0,0,0,0,1,3,52,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,1,1,0,1,0,2,0,1,0,0,2,0,0,0,0,0,10,0,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,3,2,1,2,0,1,0,0,0,2,1,2,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,2,75,0,15,1,1,0,0,0,0,0,4,8,0,0,0,0,0,18,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,117,0,1,2,0,12,1,0,6,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,2,0,2,0,5,0,0,15,0,3,0,0,0,0,0,0,10,1,0,0,0,14,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0
HM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KR,79,41,67,5,37,0,0,291,9,436,55,200,1419,17,41,24,0,346,4,5,72,21,0,123,29,290,170,8,6,7,25,0,436,0,12,1047,31,66,265,398,3,383,7,937,531,0,17,51,17,80,16,0,95180,3,0,15,3,1,12,89,0,24,73,0,3,0,1,1561,11,25,2,1181,750,651,268,112,12,6,5,20,573,246,5073,0,0,2169,0,199,67,0,51,21,114,49,256,0,151,52,52,0,0,384,16006,0,3553,361,169,2,144,0,33,0,6012,792,2178,1,0,0,1,1663,2,1,0,92,14,2,69,3,24,1384,833,9,108,12,65,6,60,8,10,2,38,0,0,27,232,18,9,0,0,18,145,1410,2,49,6,116,145,137,58,20,14,14,7,111,4848,13,7,9,11,3812,0,47,226,6,13195,1266,1866,1648,0,140,122,272,103,10,0,20,27,105,10,623,253,82,7,66,0,44,6,368,0,46,0,27,7,5,589,21,19857,28,0,5,209,228,209,343,139,246,102,6883,0,74,29603,118,89,0,0,5,0,17,23,1275,227,22,3,0,1389,54,23,90,0,3,1085,60,19,0,219,0,231,1,0,23
GD,0,0,2,0,0,0,0,0,0,1,0,1,3,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,4,0,1,0,0,0,7,8,0,0,0,1,132,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,2,0,0,0,0,0,1,7,1,3,0,0,1,0,1,0,0,0,0,2,13,0,0,1,1,0,0,0,1,86,0,17,0,0,0,2,0,0,0,3,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,1,0,1,0,0,0,9,0,0,0,0,3,0,0,0,0,2,0,1,8,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,1,1,1,0,0,2,0,0,0,0,0,0,5,0,61,1,0,0,0,16,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
PR,22,0,1,0,0,0,0,7,0,2,1,6,4,0,1,0,0,4,0,0,0,1,0,2,0,5,0,0,0,2,0,0,9,0,0,1,2,13,12,4,0,8,0,1,2,0,0,5,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,0,3,0,15,2,13,15,3,0,0,0,1,19,1,21,0,0,49,0,6,2,0,0,0,3,0,1,0,0,0,0,0,0,2,4163,0,30,2,2,0,9,0,0,0,5,62,1,0,0,0,0,53,0,0,0,147,0,1,0,2,0,16,17,0,0,0,0,0,2,4,0,0,7,0,0,1,2,0,0,0,0,0,0,23,0,9,0,0,2,0,0,0,16,1,0,1,68,4,0,0,0,42,0,1,3,0,37,4,2,100,0,0,2,1,0,1,0,1,7,0,0,5,6,9,0,0,0,5,0,8,0,0,0,0,0,0,55,0,12,0,0,1,18,0,1,3,0,1,3,14,0,0,4,0,4,0,0,0,0,0,0,85,6,0,0,0,297,0,1,14,0,0,63,0,0,0,2,0,0,0,0,4
NU,1,0,3,0,0,0,0,4,1,3,2,2,4,1,1,0,0,2,2,0,1,1,0,1,0,5,0,0,0,2,0,0,5,0,1,39,1,11,2,4,0,7,1,5,21,0,0,2,0,0,0,0,11,0,0,4,0,0,0,0,0,0,3,0,2,0,0,28,1,2,0,22,7,9,9,9,0,0,0,0,16,5,42,0,0,8,0,6,3,0,0,0,0,0,0,0,0,1,5,0,0,11,436,0,55,6,4,0,0,0,0,0,31,15,1,1,0,0,0,45,0,0,0,0,0,0,1,0,0,12,2,2,2,0,0,0,5,0,1,0,2,0,0,1,0,1,0,0,0,3,3,8,0,1,0,0,0,0,4,0,0,1,1,0,157,3,0,0,0,62,0,0,1,0,58,3,5,23,0,0,4,1,1,0,0,0,1,1,0,6,7,1,0,0,0,0,0,3,0,1,0,0,0,0,6,0,41,0,0,0,7,0,1,9,2,5,0,14,0,0,35,0,1,0,1,0,0,0,1,72,4,0,0,0,46,0,2,1,0,0,4,5,0,0,3,0,0,0,0,0
GQ,1,0,0,1,1,0,0,1,1,2,0,0,34,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,4,0,0,5,2,0,2,0,0,2,0,0,1,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,0,35,0,0,0,0,1,3,0,12,0,0,5,0,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,78,0,7,3,0,0,1,0,0,5,12,39,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,20,2,0,0,0,103,0,1,0,0,16,0,0,8,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,15,0,1,0,0,0,0,13,0,20,0,0,0,0,0,0,0,0,0,0,2,0,1,4,0,0,0,0,0,0,0,0,112,0,0,0,0,6,0,0,7,0,0,2,4,0,0,0,0,1,0,0,0
EH,0,0,1,0,0,0,0,3,0,2,3,3,5,0,1,0,0,1,0,0,0,0,0,0,0,6,0,0,0,2,0,0,3,0,0,3,1,4,1,1,0,6,1,0,6,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,27,0,3,0,3,8,3,4,12,2,0,1,2,5,3,12,0,0,35,0,6,0,0,0,0,10,1,2,0,0,1,3,0,0,0,360,0,118,3,1,0,3,0,1,1,5,33,2,0,0,0,0,22,0,0,0,0,0,0,0,0,0,7,4,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,3,0,2,0,2,0,0,1,26,2,0,0,0,20,0,0,3,0,8,4,3,66,0,0,0,9,0,0,0,0,0,0,1,4,6,0,0,0,0,2,0,1,0,1,0,0,0,0,18,0,9,0,0,1,5,0,2,4,4,2,0,18,0,0,1,1,5,0,0,0,0,0,1,288,10,0,0,0,81,0,0,2,0,0,7,0,0,0,2,0,0,0,0,1
KG,2,1,3,0,0,0,0,44,1,1,2,0,22,1,3,0,0,5,0,0,12,0,0,0,0,8,0,0,0,0,0,0,6,0,0,14,0,7,0,8,0,10,0,3,5,0,0,1,0,2,0,0,10,0,0,0,0,0,723,0,0,1,4,0,0,0,0,16,0,3,0,140,7,9,1,1,0,0,0,5,14,4,13,0,0,16,0,4,0,0,2,0,1,0,2,0,3,0,2,0,0,2,358,0,64,1,6,0,2,0,0,0,18,5,6,0,0,0,0,12,0,0,0,4,0,1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,4,4,0,0,0,0,3,0,0,0,1,0,0,1,71,1,0,0,2,51,0,0,1,0,29,1,5,30,0,1,0,2,0,0,0,0,0,27,0,5,2,0,1,1,0,0,0,5,0,0,0,1,0,0,2,0,24,12,0,0,2,0,0,11,4,4,14,37,0,0,10,1,0,0,0,0,0,0,0,22,6,0,0,0,18,1,0,0,0,0,4,0,0,0,2,0,1,0,1,2
PG,4,1,17,1,0,0,0,17,0,6,1,5,121,0,6,0,0,8,0,0,9,1,0,1,0,3,3,1,0,3,3,0,36,0,0,12,1,0,0,11,0,13,0,6,9,0,1,15,0,1,0,0,263,0,0,1,1,1,0,243,0,0,2,0,0,0,0,73,0,6,1,19,22,20,5,5,1,0,4,6,16,6,180,0,0,35,0,24,5,0,0,0,3,0,5,0,6,1,4,0,0,10,1019,2,135,14,2,0,2,0,0,0,323,45,28,0,0,5,0,51,0,0,0,4,2,0,4,2,1,73,12,1,2,0,6,2,2,0,0,0,2,0,0,4,8,1,0,0,0,4,78,29,0,3,0,2,2,3,4,1,1,0,0,6,138,6,0,0,2,616,0,3,4,0,325,7,23,64,0,0,4,7,4,2,0,0,0,1,1,11,9,0,1,5,0,2,0,5,0,1,0,0,0,0,15,1,341,1,0,0,10,0,5,7,0,5,4,65,0,2,208,2,6,0,0,0,0,0,0,89,12,0,0,0,104,0,0,4,0,0,19,27,1,0,9,0,0,1,0,1
BV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY,0,0,66,47,1,0,0,22,0,9,7,95,47,2,0,0,0,9,4,3,10,0,0,3,1,1,0,1,0,0,0,0,22,0,1,763,1,3,3,7,0,24,0,27,231,0,0,37,0,0,0,0,4,0,0,0,0,0,1,0,0,5279,66,0,1,0,0,55,3,28,18,34,7,27,4,0,37,0,0,0,17,57,28,0,0,21,0,9,2,0,2,3,9,0,0,0,1,0,1,0,0,146,596,0,397,8,9,0,6,0,7,0,37,13,1,0,0,0,0,84,0,0,0,2,1,0,0,0,0,18,6,1,23,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,180,22,0,3,0,0,3,3,4,2,0,4,0,6,152,1,0,1,0,126,0,21,5,0,57,6,6,77,0,1,2,20,55,0,0,0,0,5,0,16,6,1,0,0,0,1,0,15,0,1,0,0,0,0,10,0,40,1,0,0,4,0,44,424,2,11,0,24,0,1,17,96,0,0,0,0,0,0,126,172,16,1,0,0,18,0,3,1,0,0,7,2,0,0,6,0,0,0,0,0
QA,8,2,371,3,7,0,0,113,4,208,5,426,409,6,4,1,0,36,63,19,18,1,0,23,7,11,0,0,0,0,0,0,73,0,8,25191,49,5,5,192,1,90,1,342,3436,0,0,17,4,12,0,0,67,0,0,3,0,2,6,1,0,126,22720,0,0,0,0,213,6,805,10,7975,17,61,94,11,941,0,5,3,52,292,154,0,0,49,0,406,38,0,45,29,89,29,10,0,21,6,31,0,0,2595,2241,2,5182,27,52,0,6,0,2,0,161,62,46,0,0,0,2,157,0,0,0,11,6,0,7,2,2,188,21,1,361,3,25,0,49,3,0,0,2,0,7,154,10,6,1,0,0,3,2595,696,0,7,0,39,5,14,7,2,4,5,1,30,2124,1,4,4,0,378,0,12,60,0,233,24,83,353,0,13,15,216,345,10,0,0,0,10,0,95,33,8,2,2,0,3,1,26,0,3,0,0,1,2,52,7,207,10,0,0,20,2,437,1905,2,43,35,189,0,19,80,411,4,0,0,0,0,1,222,329,73,3,0,2,81,2,6,6,1,1,23,133,0,0,40,0,25,2,0,23
SX,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,1,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AI,3,0,0,0,0,0,0,1,0,1,3,2,10,2,1,1,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,33,1,1,0,1,1,0,0,8,3,1,0,0,3,1,0,0,0,0,1,0,0,0,0,0,53,0,0,16,0,1,1,8,6,24,0,0,3,1,0,4,8,2,37,0,0,7,0,4,0,0,0,0,0,0,1,0,2,0,1,0,0,2,886,0,128,11,2,0,5,0,0,0,16,24,1,0,0,0,0,10,0,0,0,4,0,0,0,0,0,19,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2,3,6,0,0,0,1,0,0,3,0,1,3,2,6,47,2,0,0,0,19,0,1,1,1,70,0,8,63,0,0,2,9,0,0,0,0,0,0,0,3,5,1,0,0,0,0,0,3,0,3,0,0,0,0,7,0,11,1,0,0,5,0,0,6,1,5,1,17,0,0,5,0,0,0,0,0,0,0,2,6,5,0,0,0,6,0,0,1,0,0,3,2,1,0,0,0,0,0,0,0
TF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TM,3,0,0,0,0,0,0,2,0,2,0,2,45,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,2,0,2,0,4,2,9,15,0,5,0,2,0,0,5,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,20,7,0,0,0,9,2,4,4,3,1,0,0,1,9,0,9,0,0,69,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,131,0,15,21,2,0,0,0,0,0,9,61,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,1,0,2,0,6,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,24,0,0,0,0,0,0,1,23,0,0,0,0,79,0,0,1,0,16,1,1,9,0,0,0,3,0,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,89,0,13,0,0,1,2,0,0,1,0,1,2,1,0,0,0,0,12,0,0,0,0,0,0,180,5,0,0,0,91,1,1,1,0,0,8,1,0,0,0,0,1,0,0,0
DE,394,42,632,42,56,0,0,1568,69,129,320,452,10419,88,152,37,2,911,42,18,339,97,0,160,73,525,72,19,4,40,80,0,2632,0,49,3742,218,453,127,874,28,3273,177,763,1609,0,5,315,98,68,9,0,1260,11,0,30,3,4,34,52,0,81,343,0,22,0,13,93459,40,186,69,3100,1945,1321,565,468,346,18,49,123,1647,703,2825,0,0,3546,0,702,130,6,95,139,278,184,143,0,163,51,200,0,0,948,60095,15,18127,1533,1185,3,340,0,51,4,3803,3238,759,18,0,4,1,4489,2,9,0,525,19,19,231,6,11,3036,949,30,152,28,98,11,117,13,16,9,175,2,26,114,179,20,19,0,0,140,1074,2858,0,64,76,129,431,38,196,41,66,110,14,598,10675,175,14,21,48,11675,0,243,435,2,7691,280,754,8052,0,72,241,1366,166,23,0,71,28,123,17,1422,3433,187,52,22,0,202,11,1536,0,115,0,29,5,9,2416,13,9854,63,0,27,641,43,418,992,208,731,228,4762,0,99,9247,351,262,0,11,5,0,23,321,7275,1404,130,12,4,5422,44,41,639,3,8,1044,276,19,0,315,0,76,19,3,68
SS,3,2,4,8,6,0,0,13,1,17,5,7,34,0,0,1,0,8,0,1,1,1,0,2,7,11,0,0,1,1,0,0,6,0,4,53,66,2,1,7,2,26,0,3,73,0,0,9,6,1,0,0,9,0,0,0,0,1,0,3,0,0,12,0,1,0,0,41,134,1,0,28,1,74,1,7,1,0,12,3,21,9,39,0,0,33,0,3261,31,0,0,0,0,1,1,0,2,0,4,0,0,20,1249,1,238,8,3,0,2,0,3,1,26,29,4,2,0,0,0,52,0,0,0,2,1,0,0,0,1,352,3,0,11,0,15,0,9,1,6,1,11,0,1,3,2,0,2,0,0,2,9,51,0,6,0,0,6,28,8,0,3,1,0,7,131,6,1,1,0,51,0,1,7,1,79,7,11,122,0,0,2,59,1,1,0,11,0,3,0,13,4,3,20,0,0,3,0,3,0,0,0,0,0,0,10,0,16,2,0,0,13,2,9,53,4,7,2,54,0,5,24,5,25,0,1,0,0,0,1,134,17,0,3,0,66,2,1,4,0,0,1,45,0,0,20,0,4,0,0,2
OM,26,1,81,1,1,0,0,76,0,56,11,76,88,3,7,3,0,29,14,3,2,2,0,17,1,29,3,0,0,0,4,0,22,0,1,6052,3,2,34,121,0,61,0,166,2228,0,0,11,9,5,2,0,25,0,0,7,0,0,4,5,0,27,1749,0,0,0,0,127,1,13437,0,211,15,26,38,6,190,2,1,2,35,79,94,0,0,57,0,31,5,0,2,2,28,2,30,0,13,0,6,0,0,711,1795,1,2804,324,11,1,10,0,1,0,102,59,22,1,0,0,0,81,0,0,0,7,1,0,1,0,0,79,11,2,59,1,1,0,4,0,1,1,21,0,0,2,6,0,2,0,0,2,2047,167,0,6,0,3,0,4,1,1,0,2,0,15,444,12,1,2,0,528,0,12,28,0,143,25,31,160,0,6,14,23,55,1,0,1,2,3,1,18,22,9,3,0,0,1,0,8,0,3,0,0,1,0,44,2,56,0,0,0,29,2,154,266,6,11,10,175,0,12,53,383,1,0,0,0,0,0,56,181,35,1,0,0,121,1,12,3,0,0,16,8,2,0,30,0,7,2,0,3
MT,1,0,0,0,0,0,0,11,0,2,1,7,16,0,0,5,0,5,0,0,4,0,0,2,1,6,0,1,0,0,4,0,4,0,0,57,0,0,1,6,0,11,0,5,6,0,1,6,3,0,0,0,10,0,0,1,0,0,1,0,0,3,5,0,0,0,1,44,0,1,384,14,10,9,4,0,1,0,0,0,14,4,11,0,0,18,0,10,1,0,1,1,3,0,0,0,2,0,4,0,0,14,512,0,241,596,22,0,5,0,5,1,15,12,2,4,0,0,0,84,0,1,0,2,0,0,2,0,0,29,3,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,17,0,1,0,2,0,0,1,1,1,0,0,4,113,0,0,0,0,285,0,2,9,0,21,1,4,46,0,0,0,16,4,1,0,0,1,3,0,11,7,0,7,0,0,0,0,16,0,0,0,1,0,0,6,0,267,0,0,0,3,0,1,6,1,6,0,23,0,0,9,3,2,0,1,0,0,0,2,82,15,1,0,0,19,0,1,2,0,0,2,1,0,0,3,0,2,1,0,0
RU,175,14,163,7,25,0,0,38050,34,74,383,187,9641,87,38,15,3,312,207,142,737,355,0,519,26,381,13,9,3,19,36,0,447,0,26,1635,100,213,60,577,6,1214,24,290,809,0,54,181,40,81,2,0,749,1,0,33,0,8,582,14,0,40,190,0,1,0,29,3273,36,116,23,506124,1065,538,231,198,81,3,39,57,774,273,3261,0,0,1562,0,394,95,30,56,58,844,36,66,0,262,27,467,0,0,1011,25858,5,17487,883,457,1,123,0,24,2,869,973,214,22,0,0,1,2696,4,1,0,551,23,8,191,4,34,1169,423,32,121,5,54,8,206,7,14,3,154,1,2,34,231,14,1,0,0,34,500,1708,0,26,2,129,194,49,58,25,69,26,7,242,8553,58,4,21,267,3486,0,280,506,9,7682,168,318,2709,0,229,131,570,111,34,0,16,23,4421,22,787,475,50,33,10,0,151,3,551,0,16,0,49,4,2,1367,1,3008,1406,0,7,269,24,190,481,1787,649,9520,1219,0,46,2055,160,126,0,20,3,0,7,63,4751,622,27,11,71,2379,585,32,160,3,6,410,126,5,0,130,0,102,16,1,27
PL,92,9,50,6,7,0,0,876,34,38,37,76,449,12,9,5,0,259,2,4,167,20,0,36,11,206,3,1,0,7,16,0,157,0,17,699,23,62,28,128,1,401,10,129,230,0,0,30,23,4,9,0,300,0,0,3,0,5,5,11,0,9,53,0,3,0,2,1264,10,40,13,804,59556,319,73,125,13,0,2,8,469,147,451,0,0,821,0,137,72,1,14,23,78,12,24,0,110,18,28,0,0,232,10611,4,8164,366,253,1,76,0,9,1,446,545,82,3,0,0,0,1147,0,0,0,166,18,5,96,1,0,871,185,5,94,2,18,0,12,0,6,1,57,0,0,10,17,2,1,0,0,12,101,448,1,15,1,18,49,13,24,6,19,8,1,110,2314,21,6,1,21,2936,0,80,140,0,986,78,73,1280,0,5,55,198,40,2,0,20,6,46,1,296,156,14,8,4,0,18,2,203,0,12,0,22,1,0,360,3,941,26,0,7,110,11,70,113,82,224,151,763,0,9,1283,97,32,0,1,0,0,3,31,2600,509,5,0,1,1005,5,7,59,0,0,178,35,4,0,88,0,19,1,0,8
LR,1540,156,849,304,315,0,0,1473,531,285,1367,816,4240,307,443,114,11,1293,65,41,965,234,0,461,137,1897,1308,31,26,76,105,0,1448,0,125,4414,2625,954,389,1775,82,5902,81,4178,4542,2,31,2083,417,286,35,0,11835,57,0,30,26,24,71,186,0,219,650,0,67,0,21,10343,132,624,113,3786,2358,40698,2301,1158,626,69,411,574,3906,1252,6389,0,0,10937,0,17207,1121,2,616,500,604,1293,694,0,436,91,498,0,0,1260,305692,105,115765,4355,2317,13,1477,0,200,13,38622,8544,11105,39,0,16,6,8951,14,48,0,805,190,153,510,12,39,10570,3994,71,567,132,597,35,492,31,152,42,471,2,50,554,579,36,65,0,1,374,1757,20331,7,207,21,759,1315,180,953,151,161,207,59,1924,25056,807,32,284,83,17702,0,509,1327,13,8881,1594,2691,27141,0,184,575,14089,419,160,0,361,77,161,92,3477,1096,394,153,154,0,737,57,1974,0,292,0,109,25,30,6501,89,61678,108,0,205,2704,299,851,4842,980,2031,313,46255,0,278,26818,764,814,0,87,24,0,102,1505,14754,6704,543,42,4,9882,111,116,1089,38,45,3334,2959,80,0,1028,0,359,35,17,187
