,DO,TG,SY,BW,NA,PF,GP,UA,BB,PS,GE,DZ,TR,MK,CD,SL,TK,HU,AD,MR,RS,LT,UM,EE,IS,LA,BN,GI,VG,FO,MG,AQ,CH,MF,CI,SA,GH,UY,BO,IR,BZ,NL,LU,PK,AE,MS,ST,JM,HT,TJ,SM,HM,KR,GD,PR,NU,GQ,EH,KG,PG,BV,LY,QA,SX,AI,TF,TM,DE,SS,OM,MT,RU,PL,LR,EC,PY,BH,KY,ZW,VA,FI,MA,CN,AW,CW,MX,BQ,NG,UG,NR,LK,BD,IL,TT,MM,SJ,SK,ML,AZ,CC,HK,YE,US,IM,GB,PT,BE,GW,PA,NF,AO,CV,MY,CO,SG,GN,WF,BI,KM,IT,WS,LS,PM,CZ,MU,SR,HR,VU,TL,AU,CL,MC,SD,FK,TZ,VC,ET,GM,BJ,KN,NI,PN,RW,MV,CY,TO,SH,MO,TV,GA,KW,IN,PW,BF,LI,NP,GT,NE,BS,MZ,CU,AL,TC,DK,FR,JE,DJ,ZM,AM,BR,GU,BG,RO,IO,JP,VN,TW,CA,AX,MN,SI,ZA,TN,MW,CX,GY,GL,KZ,FJ,SE,AT,CM,SN,CF,VI,HN,GG,GR,NC,DM,AS,ME,SB,FM,VE,ER,ID,UZ,BL,LC,NZ,KH,IQ,EG,LV,NO,BY,PH,MP,AF,TH,JO,SV,MQ,AG,KI,RE,BM,LB,ES,IE,XK,SC,CK,AR,MD,TD,CR,SZ,BT,PE,KE,GS,YT,BA,GF,KP,CG,MH,SO
TJ,12,1,15,13,11,0,0,50,6,7,18,15,121,3,4,1,0,29,1,0,19,5,0,11,5,37,10,0,1,0,2,0,50,0,1,369,37,8,6,62,1,160,0,73,76,0,0,108,12,156,3,0,371,2,0,2,2,1,1,9,0,1,28,0,12,0,0,274,3,21,6,210,80,445,16,13,17,1,9,2,103,28,190,0,0,191,0,153,28,0,13,12,33,13,31,0,13,5,11,0,0,28,6394,1,1699,45,50,0,16,0,4,0,403,138,161,1,0,1,0,147,0,1,0,14,1,1,12,0,0,1291,63,1,88,4,11,4,8,1,0,1,4,0,2,4,17,2,4,0,0,11,19,380,0,3,1,15,18,8,32,0,1,7,0,34,1026,6,0,3,6,288,0,8,43,0,352,97,81,586,0,4,7,316,19,1,0,3,0,10,2,167,52,4,1,1,0,0,1,156,0,5,0,3,0,0,91,0,1539,4,0,0,79,19,20,99,11,45,13,947,0,13,772,13,32,0,1,0,0,2,17,247,88,1,5,0,123,1,2,9,0,0,58,71,1,0,22,0,7,1,1,18
SM,0,0,0,1,0,0,0,1,0,0,0,2,10,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,3,0,0,0,0,0,0,0,0,0,0,18,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,1,1,0,0,0,0,0,3,2,5,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,11,1,3,0,1,0,3,0,2,6,0,0,0,0,0,29,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,136,0,0,0,0,4,1,1,1,0,0,1,3,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,4,0,0,1,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,6,1,0,0,0,18,0,0,0,0,0,6,1,0,0,1,0,0,0,0,0
HM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KR,66,16,77,3,17,0,0,370,14,398,27,226,1824,13,37,24,0,449,5,4,112,19,0,107,24,212,196,1,2,3,20,0,268,0,4,673,27,130,154,434,1,285,13,609,575,0,3,53,20,65,18,0,62992,15,0,13,1,1,17,77,0,33,119,0,1,0,9,1446,7,40,6,1231,653,445,312,126,47,4,12,13,527,260,4927,0,0,2475,0,203,75,4,58,20,168,78,341,0,112,14,54,0,0,288,13487,5,3253,471,201,7,127,0,35,1,7905,683,2804,5,0,0,1,1374,1,7,0,90,20,8,53,5,24,1526,969,4,111,18,73,10,84,1,24,6,36,1,1,46,176,26,4,0,0,21,140,1207,4,51,10,271,125,133,61,7,30,37,0,83,4610,7,12,1,24,3390,0,61,200,2,12696,1365,2150,1631,0,83,74,243,74,11,0,13,11,87,9,597,247,71,8,70,0,45,6,353,0,17,0,7,8,5,400,31,18010,41,0,0,215,149,244,432,74,252,148,9392,0,55,27599,92,94,0,5,0,0,11,45,1404,165,33,20,0,2300,55,29,116,2,2,1183,56,3,0,286,0,198,4,3,20
GD,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,3,0,6,1,0,0,0,2,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,2,1,0,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,54,0,18,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,5,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,12,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,1,0,32,1,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PR,29,0,2,0,0,0,0,6,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,1,0,4,0,0,0,1,0,0,5,0,0,10,0,8,3,3,0,3,0,1,9,0,1,2,2,0,0,0,6,0,0,0,0,0,0,0,0,2,1,0,0,0,0,7,0,5,0,11,0,6,10,6,0,1,3,1,2,4,21,0,0,50,0,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,5432,0,29,4,3,0,9,0,1,0,2,53,0,0,0,0,0,25,0,0,0,136,0,2,0,0,0,8,15,0,0,0,0,0,2,1,0,0,4,0,0,0,5,0,0,0,0,0,0,10,0,4,0,0,5,0,5,0,4,0,0,1,61,0,0,0,0,36,0,0,10,0,18,4,4,13,0,1,0,4,0,0,0,0,2,0,0,4,0,10,0,0,0,1,0,3,0,0,0,0,0,0,31,0,7,0,0,0,28,0,0,2,1,3,1,12,0,3,3,0,3,0,0,0,0,0,1,69,2,1,1,0,192,0,1,2,0,0,36,4,0,0,0,0,0,0,0,1
NU,1,1,2,0,0,0,0,7,1,0,1,1,4,0,1,1,0,5,0,0,2,0,0,2,0,5,0,0,0,0,1,0,2,0,1,16,1,0,0,4,0,5,0,2,11,0,0,0,4,1,0,0,5,0,0,4,0,1,1,0,0,0,0,0,0,0,0,21,0,3,0,21,20,7,2,1,0,0,0,1,4,4,42,0,0,10,0,5,0,0,1,2,1,0,0,0,0,0,5,0,0,7,303,0,42,9,1,0,1,0,0,1,11,13,5,0,0,0,0,80,0,0,0,1,1,0,2,0,0,12,3,0,1,0,1,0,2,0,0,0,1,0,0,1,2,0,1,0,0,0,1,6,0,2,0,0,0,0,0,0,1,0,0,4,144,0,0,0,0,44,0,0,2,0,130,2,2,26,0,0,0,3,1,0,0,0,0,1,4,5,12,0,1,0,0,0,0,2,0,0,0,0,0,0,6,1,14,0,0,0,5,0,5,3,0,2,1,23,0,0,38,1,2,0,0,0,0,0,1,42,5,0,0,0,29,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0
GQ,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,3,0,0,0,2,1,1,2,3,0,0,2,0,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,22,0,3,1,1,0,0,0,0,0,2,2,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,69,0,0,0,0,11,1,0,5,0,0,0,2,1,0,0,0,0,0,0,2,1,4,0,0,0,0,0,12,0,0,0,0,0,0,2,0,6,0,0,0,0,1,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,1,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0
EH,16,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,1,0,0,1,9,13,14,0,0,0,0,1,1,7,0,0,107,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,74,0,17,0,0,0,0,0,0,0,0,114,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,19,0,0,0,6,0,0,0,28,0,0,0,0,2,0,0,0,0,2,0,1,17,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,11,0,0,0,4,0,0,1,0,20,0,0,0,0,0,0,159,0,0,0,0,104,0,1,1,0,0,37,0,0,0,0,0,1,0,0,0
KG,2,0,2,1,0,0,0,14,0,0,2,1,31,0,3,1,0,3,0,0,28,0,0,0,0,3,0,0,0,0,0,0,1,0,0,5,0,35,1,8,0,7,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,460,2,0,0,0,0,0,0,0,10,1,4,0,78,5,5,0,1,0,0,0,4,3,1,8,0,0,19,0,6,0,0,0,1,0,0,2,0,2,0,2,0,0,1,399,0,30,3,3,0,0,0,0,0,14,8,1,0,0,0,0,14,0,0,0,4,0,1,0,0,0,14,7,0,1,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,2,9,0,0,0,0,4,0,2,0,0,0,0,5,35,2,0,0,1,32,0,0,6,0,21,0,3,24,0,1,7,8,2,0,0,1,3,20,0,12,1,0,0,1,0,2,1,3,0,1,0,0,0,0,1,1,19,5,0,0,2,0,0,2,0,2,5,62,0,2,24,0,1,0,0,0,0,0,1,16,5,0,1,0,13,0,0,0,0,0,6,2,0,0,1,0,0,0,0,0
PG,105,2,12,0,0,0,0,18,2,4,4,8,157,0,5,0,0,10,0,0,5,1,0,2,0,7,1,2,0,0,3,0,5,0,2,71,3,18,0,12,0,21,1,10,15,0,0,8,4,1,0,0,82,0,0,0,0,0,0,136,0,2,3,0,0,0,0,96,0,4,1,39,16,17,6,5,4,0,9,3,36,7,139,0,0,60,0,17,1,0,0,4,3,1,3,0,0,0,9,0,0,18,1148,0,119,12,5,0,7,0,3,1,68,38,23,0,0,0,0,69,1,0,0,7,0,0,0,2,1,51,29,0,5,1,0,0,3,0,1,0,2,0,0,1,1,2,0,0,0,4,63,45,0,4,0,14,1,0,3,0,1,0,0,11,126,11,0,0,0,640,0,5,10,0,388,18,28,79,0,2,5,14,2,0,0,0,0,1,5,17,2,6,4,0,0,0,0,7,0,2,0,8,0,0,239,0,212,1,0,0,13,0,5,98,1,7,2,75,0,1,163,0,4,0,0,0,0,1,1,68,8,0,0,0,240,3,0,3,0,0,25,28,0,0,7,0,4,0,0,2
BV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY,3,0,73,22,0,0,0,9,0,26,1,316,54,0,1,0,0,9,3,0,13,1,0,1,0,3,0,0,0,0,0,0,11,0,0,918,0,0,1,19,0,18,0,28,205,0,0,9,0,2,0,0,9,0,0,0,0,1,0,2,0,5651,36,0,1,0,0,45,0,39,0,29,4,13,0,2,34,0,0,1,9,95,32,0,0,18,0,12,1,0,0,3,10,3,4,0,1,2,3,0,0,139,475,0,198,12,7,0,4,0,1,0,29,8,2,0,0,0,0,78,0,0,0,6,0,1,3,0,0,23,5,1,33,1,1,0,0,0,0,0,0,0,0,7,6,0,0,0,0,1,183,29,0,1,0,1,1,0,1,0,6,0,4,3,198,1,0,1,0,232,0,2,2,0,44,2,6,60,0,7,1,9,78,0,0,0,0,0,0,13,8,1,1,1,0,1,0,5,0,0,0,0,0,0,8,0,25,5,0,0,1,0,77,1466,1,28,2,25,0,2,16,67,0,0,0,0,0,0,80,103,7,0,3,0,14,0,0,1,0,0,7,2,0,0,12,0,8,0,5,2
QA,14,0,372,7,5,0,0,66,6,105,6,381,300,7,15,4,0,50,39,8,8,3,0,9,7,12,5,3,0,0,0,0,85,0,4,12923,43,13,7,125,1,148,1,293,2506,0,0,18,3,10,0,0,56,0,0,3,0,0,1,2,0,123,20738,0,0,0,0,356,4,644,8,193,35,67,109,10,1067,0,6,1,43,240,225,0,0,101,0,377,43,0,31,47,91,19,24,0,8,0,2,0,0,1556,3180,3,1499,35,48,0,9,0,1,0,196,72,82,0,0,3,3,301,0,0,0,8,0,0,7,0,0,253,25,1,284,1,23,1,11,2,2,0,4,0,6,60,11,0,1,0,0,1,1482,874,0,3,0,115,12,13,6,3,5,8,0,33,1267,4,0,0,4,374,0,14,64,0,504,22,66,382,0,2,7,171,156,1,0,2,1,5,6,81,40,7,10,1,0,5,1,38,0,1,0,0,0,0,43,3,249,9,0,0,54,2,370,1440,5,76,34,1437,0,26,414,415,3,0,0,0,0,3,224,296,91,3,3,0,113,1,16,9,0,0,33,163,1,0,43,0,21,0,0,16
SX,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AI,2,0,2,0,0,0,0,2,1,0,2,1,6,1,1,0,0,4,0,0,0,1,0,0,0,10,0,0,0,0,0,0,3,0,0,3,1,0,0,12,0,1,0,1,4,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,16,0,0,0,6,2,46,0,0,0,0,0,1,10,0,15,0,0,0,0,8,0,0,0,0,0,2,1,0,0,0,1,0,0,2,744,6,75,6,1,0,3,0,0,0,8,51,2,0,0,0,0,6,0,0,0,1,0,0,0,0,0,10,5,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,2,11,9,0,0,0,0,0,0,3,0,1,0,0,3,30,0,0,0,0,39,0,0,0,0,25,1,8,41,0,0,1,7,1,0,0,1,0,0,0,5,4,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,7,0,0,0,3,0,1,2,0,6,0,8,0,0,11,1,0,0,13,0,0,0,0,10,4,0,0,0,4,0,0,2,0,0,4,1,0,0,1,0,0,0,0,3
TF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TM,0,1,0,0,0,0,0,4,0,0,0,0,49,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7,12,11,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,5,0,0,0,8,1,2,1,2,0,1,0,0,2,5,14,0,0,10,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,3,93,0,18,17,0,0,1,0,0,0,1,8,0,0,0,0,0,14,0,0,0,1,0,0,0,0,0,0,5,0,2,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,8,0,0,0,4,0,0,0,0,0,0,0,0,26,2,0,0,0,72,0,0,2,0,27,1,2,5,0,0,0,2,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,36,0,1,1,0,0,0,0,3,0,0,0,1,3,0,0,6,0,1,0,0,0,0,0,1,66,0,0,0,0,65,0,0,3,0,0,4,3,0,0,0,0,0,0,0,0
DE,337,34,382,84,71,0,0,1196,46,96,180,428,10059,132,124,16,3,725,21,8,468,112,0,190,77,570,118,8,3,29,58,0,2974,0,30,2982,335,742,154,810,14,3521,207,1259,1823,1,5,240,69,63,10,0,1071,2,0,30,3,5,32,80,0,87,290,0,6,0,13,99848,23,163,117,4066,2219,1369,676,635,256,12,36,108,1521,739,2643,0,0,6715,0,1225,129,5,95,158,331,150,151,0,180,36,206,0,0,600,59254,24,17826,4907,1412,5,320,0,50,6,2619,3495,656,6,0,7,1,4873,1,5,0,477,37,9,267,6,16,3304,2430,38,159,17,107,5,157,9,17,8,142,2,15,99,149,18,13,0,0,91,798,3512,0,39,11,232,351,32,113,28,60,143,9,611,10341,117,18,41,51,12174,0,325,494,2,7307,244,571,8186,0,71,205,1952,189,27,0,35,74,98,15,1386,4087,152,47,23,0,164,10,1640,0,33,0,117,3,10,2094,4,6430,49,0,19,601,53,443,1589,182,787,193,5224,0,90,4434,221,195,0,7,4,0,10,386,7667,1406,88,203,7,7042,30,27,649,8,11,1125,409,14,0,319,0,91,14,4,66
SS,1,0,2,14,1,0,0,4,0,2,1,1,114,0,3,0,0,2,0,1,0,1,0,2,0,2,0,0,0,0,1,0,0,0,2,3,83,0,0,5,1,9,0,2,6,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26,91,1,0,6,6,18,1,1,0,0,0,2,10,0,26,0,0,11,0,270,7,0,0,0,1,0,4,0,0,0,1,0,0,3,734,0,88,3,8,0,2,0,0,0,8,9,2,2,0,0,0,14,0,0,0,4,0,0,0,0,0,34,4,0,8,0,6,0,9,0,3,0,0,0,0,0,3,0,0,0,0,2,7,21,0,1,0,0,10,2,1,0,1,0,0,13,38,1,0,0,0,56,0,1,3,0,59,1,5,38,0,0,0,19,0,1,0,7,0,1,1,5,5,2,10,1,0,1,0,3,0,1,0,0,0,0,5,1,5,0,0,0,2,0,1,5,2,0,3,23,0,2,9,1,8,0,0,0,0,1,1,35,2,0,3,0,40,1,0,1,0,0,5,26,0,0,2,0,1,0,0,4
OM,19,0,63,1,4,0,0,30,4,44,10,144,63,1,4,1,0,20,15,1,4,1,0,13,0,24,3,0,1,1,3,0,25,0,2,3271,2,3,41,148,0,47,0,286,802,0,0,6,0,3,0,0,15,1,0,6,0,0,1,6,0,39,183,0,0,0,0,173,0,15832,2,121,8,30,11,1,156,0,1,5,43,62,107,0,0,54,0,23,9,0,5,16,22,2,20,0,8,4,12,0,0,475,2198,0,549,148,18,0,11,0,9,0,57,60,39,0,0,0,1,116,0,0,0,8,1,0,1,0,0,98,7,1,41,2,6,0,10,0,2,0,3,0,0,1,2,5,0,0,0,3,473,306,0,1,0,7,0,0,6,1,3,2,0,6,351,5,0,1,1,305,0,8,32,2,147,15,43,182,0,14,11,37,53,2,0,2,1,2,0,41,20,5,1,0,0,1,0,16,0,1,0,12,1,0,20,0,70,1,0,1,31,0,181,382,9,14,5,438,0,14,129,276,1,0,0,0,0,1,98,178,45,0,10,0,110,2,8,6,0,0,21,9,1,0,14,0,3,0,0,9
MT,0,0,0,0,1,0,0,9,0,1,1,37,68,2,0,0,0,39,1,0,4,0,0,7,1,4,0,2,1,2,2,0,17,0,0,14,8,3,2,6,1,10,3,5,20,0,0,11,1,2,0,0,10,0,0,0,0,0,0,4,0,4,0,0,0,0,0,74,0,3,736,18,5,14,6,2,1,0,0,4,23,1,34,0,0,9,0,16,4,0,2,0,5,2,0,0,7,1,0,0,0,1,506,1,295,3495,126,0,4,0,9,2,9,14,3,0,0,0,0,99,0,0,0,4,0,0,2,0,0,58,6,0,5,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,3,4,16,0,2,0,1,2,0,4,3,7,3,0,4,158,0,0,0,5,368,0,4,15,0,18,2,1,57,0,0,0,15,4,0,0,1,0,0,1,9,12,0,0,0,0,1,0,13,0,0,0,0,0,0,6,0,107,0,0,0,1,0,1,12,1,13,0,25,0,6,4,1,1,0,0,0,0,0,1,184,21,1,1,0,23,0,0,0,0,0,4,3,0,0,3,0,0,0,0,1
RU,103,3,148,11,44,0,0,24704,32,46,283,191,2894,46,19,12,2,267,192,170,487,253,0,476,23,267,21,6,0,20,15,0,351,0,29,1146,91,191,35,289,128,850,32,289,731,2,47,122,50,46,12,0,809,2,0,22,0,4,298,16,0,69,99,0,7,0,39,2584,17,198,36,1153651,899,607,136,82,109,4,46,46,665,179,1980,0,0,1099,0,376,124,14,38,157,875,26,58,0,224,31,311,0,0,912,21902,6,8867,607,340,1,93,0,20,2,723,634,169,23,0,7,0,2236,0,3,0,411,28,2,147,15,4,1183,400,38,135,7,29,7,132,0,18,3,46,0,4,25,80,9,2,0,0,43,286,1516,0,23,4,65,84,7,26,11,85,32,5,189,6792,41,3,16,228,3152,0,277,443,16,5237,187,285,2115,0,166,115,465,69,10,0,26,23,2964,22,592,260,39,61,13,0,175,1,899,0,9,0,85,0,0,727,2,1282,934,0,4,255,30,459,643,1005,409,7667,2180,0,26,1561,179,42,0,15,1,0,8,102,2628,538,61,62,228,1366,490,15,93,1,5,354,163,5,0,132,0,88,9,2,44
PL,53,7,23,0,4,0,0,506,20,18,57,81,543,12,33,8,1,162,4,7,188,22,0,62,8,244,4,0,0,5,24,0,132,0,15,162,24,96,36,172,4,363,11,128,210,0,5,35,7,12,4,0,340,1,0,20,0,2,15,25,0,7,24,0,2,0,11,1272,8,21,11,657,60327,272,127,169,10,0,5,7,429,122,564,0,0,1116,0,149,43,1,16,25,66,19,41,0,188,17,29,0,0,138,10133,4,4962,504,239,16,43,0,11,1,314,468,66,4,0,0,1,1462,0,0,0,194,9,0,58,1,4,804,209,4,38,2,16,7,7,0,9,0,26,1,0,22,15,5,4,0,0,11,46,473,2,17,1,22,58,1,10,18,8,18,1,78,2481,10,2,2,14,8112,0,57,109,1,1596,61,79,1012,0,17,35,165,18,2,0,14,6,32,1,264,155,12,7,6,0,31,2,351,0,4,0,31,1,1,313,2,744,7,0,3,79,12,45,114,34,221,100,629,0,29,1454,71,49,0,4,0,0,0,23,1539,419,10,74,1,1116,9,8,60,0,0,208,101,1,0,103,0,22,8,1,8
LR,1181,76,573,309,285,0,0,1534,317,178,696,708,3576,210,336,89,9,1358,42,28,611,167,0,532,115,1497,838,28,18,49,127,0,1247,0,149,4252,2762,927,400,1342,47,4305,121,4267,6149,2,13,1881,372,273,51,0,10840,56,0,30,7,19,57,139,0,217,769,0,131,0,16,8793,132,615,150,4426,2652,69675,2123,1202,628,72,217,353,3080,1236,6081,0,0,14688,0,13257,860,4,683,624,656,815,684,0,486,71,428,0,0,940,241015,65,69088,6410,2287,6,1102,0,193,17,31911,8023,7791,29,0,10,4,8614,14,41,0,643,202,112,470,10,34,11087,4138,39,482,70,507,44,362,22,93,42,765,1,48,454,340,52,45,0,0,299,1561,35580,31,140,26,1285,883,137,548,121,124,179,46,1239,20987,417,29,234,104,20020,0,492,1200,4,9212,1548,2398,19576,0,145,416,9287,441,108,0,234,53,170,74,2846,1556,368,149,121,0,546,43,2173,0,129,0,82,11,27,4741,54,35357,104,0,91,1912,264,736,4231,771,1468,307,64900,0,381,28341,646,531,0,66,7,0,79,1019,11834,3725,287,482,5,9521,260,91,1038,25,28,3381,2830,37,0,949,0,292,24,13,215
