,DO,TG,SY,BW,NA,PF,GP,UA,BB,PS,GE,DZ,TR,MK,CD,SL,TK,HU,AD,MR,RS,LT,UM,EE,IS,LA,BN,GI,VG,FO,MG,AQ,CH,MF,CI,SA,GH,UY,BO,IR,BZ,NL,LU,PK,AE,MS,ST,JM,HT,TJ,SM,HM,KR,GD,PR,NU,GQ,EH,KG,PG,BV,LY,QA,SX,AI,TF,TM,DE,SS,OM,MT,RU,PL,LR,EC,PY,BH,KY,ZW,VA,FI,MA,CN,AW,CW,MX,BQ,NG,UG,NR,LK,BD,IL,TT,MM,SJ,SK,ML,AZ,CC,HK,YE,US,IM,GB,PT,BE,GW,PA,NF,AO,CV,MY,CO,SG,GN,WF,BI,KM,IT,WS,LS,PM,CZ,MU,SR,HR,VU,TL,AU,CL,MC,SD,FK,TZ,VC,ET,GM,BJ,KN,NI,PN,RW,MV,CY,TO,SH,MO,TV,GA,KW,IN,PW,BF,LI,NP,GT,NE,BS,MZ,CU,AL,TC,DK,FR,JE,DJ,ZM,AM,BR,GU,BG,RO,IO,JP,VN,TW,CA,AX,MN,SI,ZA,TN,MW,CX,GY,GL,KZ,FJ,SE,AT,CM,SN,CF,VI,HN,GG,GR,NC,DM,AS,ME,SB,FM,VE,ER,ID,UZ,BL,LC,NZ,KH,IQ,EG,LV,NO,BY,PH,MP,AF,TH,JO,SV,MQ,AG,KI,RE,BM,LB,ES,IE,XK,SC,CK,AR,MD,TD,CR,SZ,BT,PE,KE,GS,YT,BA,GF,KP,CG,MH,SO
TJ,108,13,78,28,23,0,0,124,17,28,79,314,627,23,14,52,0,83,2,2,24,35,0,34,8,100,16,0,4,0,12,0,107,0,18,320,207,47,110,2080,7,268,4,487,237,0,0,66,17,1184,6,0,3023,8,0,3,1,0,32,5,0,55,74,0,3,0,1,727,14,30,13,661,158,263,184,50,16,4,30,12,274,206,987,0,0,1257,0,462,46,0,142,455,40,48,1040,0,21,8,51,0,0,64,13542,0,2491,205,145,0,64,0,7,0,2315,285,372,0,0,0,1,394,0,2,0,60,12,3,26,1,4,558,277,1,16,2,43,2,48,4,5,6,29,5,3,23,455,1,16,0,0,7,42,2403,0,7,1,236,83,6,27,11,9,21,5,100,1872,21,0,13,96,945,0,12,166,0,1180,1353,508,1132,0,21,50,712,75,6,0,12,6,160,9,864,124,26,15,6,0,79,0,381,0,1,0,1,2,2,124,4,12618,7,0,10,101,153,231,301,14,126,62,5876,0,26,8633,58,40,0,3,0,0,10,74,576,154,9,1,0,656,5,2,107,6,16,596,185,1,0,41,0,67,2,1,18
SM,0,0,1,0,0,0,0,10,0,0,0,3,26,0,0,0,0,1,0,0,4,0,0,1,0,2,0,0,0,0,2,0,1,0,0,3,3,8,2,27,0,5,0,3,1,0,0,2,1,0,56,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7,0,5,1,37,1,1,15,5,0,0,0,0,33,2,11,0,0,51,0,8,0,0,0,0,1,0,0,0,0,0,1,0,0,3,220,0,28,22,2,0,3,0,0,0,10,19,1,0,0,0,0,36,0,0,0,1,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,14,0,1,0,0,0,0,0,0,1,0,0,1,42,0,0,0,0,676,0,1,1,0,9,0,2,11,0,2,0,2,1,0,0,0,0,0,0,5,1,1,1,0,0,0,0,3,0,0,0,0,0,0,6,0,9,0,0,0,1,0,1,3,2,1,1,8,0,0,24,1,3,0,1,0,0,0,0,131,1,0,0,0,101,1,0,3,0,0,7,0,0,0,1,0,2,3,0,0
HM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KR,407,189,655,23,82,0,0,1408,79,1499,380,1885,4116,122,167,277,51,1874,19,66,289,190,0,857,105,1082,408,9,7,19,107,0,1291,0,129,1592,196,889,1214,3441,22,1357,78,2755,1287,0,9,209,112,109,20,0,311396,24,0,178,28,25,174,264,0,179,235,0,38,0,13,7294,102,158,69,5783,2450,1518,2307,1232,182,13,71,25,2699,2470,20172,0,0,15432,0,1564,222,4,1222,1165,561,224,3207,0,582,87,364,0,0,626,74039,8,13159,2290,1164,16,568,0,84,10,20161,4325,4831,29,0,5,147,6328,5,9,0,498,235,17,222,9,91,5987,5199,18,194,21,282,23,210,15,84,21,523,10,8,225,1403,84,11,0,0,31,254,10150,13,164,47,1120,853,126,322,88,172,223,9,572,23799,49,27,25,142,19935,0,444,1386,6,32102,14675,10073,7279,0,321,652,1336,456,25,0,94,44,513,39,2873,1450,410,103,992,0,457,12,2093,0,77,0,23,14,19,1395,63,65983,292,0,10,987,1661,797,1506,261,1466,378,30441,0,359,110013,1326,555,0,23,8,0,13,294,6572,774,67,21,25,11768,64,239,1037,7,78,7787,470,34,0,810,0,4837,55,27,141
GD,5,0,0,1,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,4,0,0,0,1,0,0,1,0,0,18,1,0,0,0,7,209,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,2,4,2,1,1,0,1,0,0,1,0,3,0,0,2,0,4,2,0,0,0,0,25,0,0,0,0,0,0,0,0,165,0,47,0,1,0,4,0,0,0,6,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,3,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,14,0,3,1,1,1,40,0,0,1,0,3,0,1,0,0,3,0,3,37,0,0,0,3,0,0,0,3,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,20,0,7,0,0,22,1,0,0,6,0,0,0,26,0,0,5,0,1,0,7,0,0,0,0,33,1,0,0,0,13,0,0,4,0,0,2,1,0,0,0,0,0,0,0,0
PR,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,7,0,0,0,1,0,0,0,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,1,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NU,2,0,24,0,1,0,0,13,0,3,6,20,45,1,2,1,0,6,0,0,12,2,0,12,2,14,1,1,0,0,2,0,13,0,0,409,1,2,0,43,0,13,0,14,38,0,0,2,3,3,1,0,105,0,0,330,0,0,2,4,0,2,5,0,0,0,0,67,0,10,1,14,18,12,6,5,5,0,1,2,44,22,99,0,0,92,0,59,2,0,16,2,14,0,9,0,9,0,6,0,0,31,832,0,149,16,7,0,3,0,0,0,77,28,15,0,0,0,1,54,0,1,0,5,0,0,2,0,0,37,12,0,1,0,2,0,2,0,0,0,1,0,0,2,14,0,0,0,0,1,28,44,1,2,0,1,1,1,3,0,2,0,0,4,232,1,0,0,0,198,0,1,13,0,132,17,16,61,0,0,5,9,5,1,0,3,0,3,0,34,19,1,0,3,0,0,0,27,0,0,0,1,1,0,6,0,130,3,0,0,7,5,116,47,1,21,1,88,0,1,2215,7,4,0,0,0,0,0,11,118,7,1,0,0,62,1,0,1,0,0,33,4,0,0,3,0,10,0,1,1
GQ,1,1,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,2,0,3,0,0,3,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,5,4,0,0,4,0,4,2,10,0,0,1,0,77,0,0,0,1,0,0,0,0,0,1,0,0,0,0,49,0,9,3,1,0,0,0,0,0,25,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,4,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,3,0,1,0,0,1,0,1,1,4,0,0,0,14,0,0,0,1,89,0,1,0,0,17,3,0,5,0,0,0,8,1,0,0,0,0,0,0,1,1,7,2,0,0,0,0,1,0,0,0,0,0,0,70,0,12,0,0,0,0,0,2,1,0,0,0,4,0,1,6,0,0,0,0,0,0,0,8,99,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0
EH,1,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,5,3,0,6,0,1,0,2,3,0,0,4,0,0,0,0,0,0,0,0,0,17,0,1,0,0,1,0,0,0,0,10,0,0,0,3,4,3,1,1,0,0,1,1,15,0,4,0,0,6,0,15,0,0,0,0,0,2,3,0,0,0,1,0,0,1,541,0,30,19,3,0,1,0,2,0,10,7,0,0,0,0,0,3,0,0,0,1,0,0,1,0,1,2,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,2,0,0,0,0,1,53,1,0,0,1,13,0,0,1,0,5,0,8,29,0,0,2,20,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,3,1,0,2,0,2,0,7,0,0,21,0,0,0,0,0,0,0,0,156,5,0,0,0,7,0,1,0,0,0,1,2,0,0,1,0,0,0,0,0
KG,5,0,1,0,2,0,0,19,0,1,4,12,59,1,1,1,0,11,0,1,12,2,0,5,1,9,0,0,0,0,0,0,13,0,1,32,7,100,14,16,0,17,0,54,23,0,0,0,2,6,0,0,154,0,0,0,0,1,613,0,0,3,3,0,0,0,1,87,0,15,0,113,15,10,10,4,1,0,13,1,22,18,59,0,0,85,0,32,7,0,2,13,11,5,23,0,9,0,6,0,0,14,965,3,169,55,19,0,7,0,1,0,102,29,15,1,0,0,0,62,0,1,0,6,3,0,5,0,0,61,16,1,2,0,3,0,0,0,0,0,3,0,0,2,2,0,0,0,0,1,2,136,0,3,0,21,4,0,8,2,2,3,0,4,85,2,0,1,2,171,0,6,5,0,58,222,17,74,0,1,2,20,3,0,0,2,0,46,1,20,12,2,0,7,0,4,0,10,0,0,0,0,0,1,23,1,226,12,0,0,6,10,4,6,19,8,6,411,0,4,208,18,4,0,0,0,0,0,4,63,7,0,0,0,66,0,2,6,0,1,34,11,0,0,0,0,17,0,0,0
PG,292,0,39,1,1,0,0,85,6,5,5,15,246,3,13,5,1,17,0,1,10,2,0,10,1,15,2,0,0,2,2,0,46,0,3,456,16,24,3,48,0,49,2,13,60,0,0,16,4,2,0,0,116,1,0,0,0,0,0,923,0,8,12,0,1,0,1,132,1,12,2,86,20,24,11,16,17,1,3,9,140,27,492,0,0,235,0,72,8,2,7,4,11,7,10,0,5,2,14,0,0,31,4836,1,571,58,21,0,15,0,1,1,121,72,30,3,0,0,0,129,1,1,0,10,3,2,3,0,3,372,45,1,18,4,7,1,5,0,1,2,15,0,1,3,2,5,1,0,0,3,116,89,0,6,0,4,6,1,17,4,8,1,0,23,364,9,0,1,1,1278,0,4,19,1,1378,24,85,241,0,17,5,56,8,1,0,4,0,3,6,45,16,6,1,1,0,5,2,23,0,0,0,4,2,0,19,1,670,6,0,2,30,2,29,71,6,30,2,257,0,7,196,15,9,0,1,7,0,1,6,395,37,3,3,0,374,1,0,10,0,1,42,96,0,0,16,0,11,0,0,6
BV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY,3,1,302,9,3,0,0,28,4,59,3,351,240,4,0,0,0,15,2,25,11,9,0,16,0,12,3,0,0,0,6,0,70,0,6,1995,13,12,2,72,0,36,0,183,452,0,0,18,5,17,2,0,49,0,0,1,0,0,2,3,0,18037,209,0,0,0,1,211,3,137,10,68,31,17,15,12,82,2,2,3,70,117,118,0,0,138,0,76,2,0,5,16,31,3,15,0,6,6,2,0,0,492,2511,3,787,194,54,0,7,0,1,1,246,97,20,0,0,0,2,295,0,0,0,9,2,1,0,0,0,74,26,1,152,2,8,0,23,1,7,0,1,0,4,8,26,1,0,0,0,1,272,104,0,79,2,1,7,3,9,4,6,9,2,22,1297,4,7,0,2,278,0,2,18,0,184,30,17,221,0,8,1,91,217,2,0,0,1,3,3,100,24,7,8,1,0,2,0,66,0,1,0,5,1,0,22,1,159,3,0,1,9,1,180,2091,5,29,2,132,0,4,97,580,2,0,0,0,0,2,284,451,32,2,0,0,245,3,10,3,0,0,37,27,2,0,30,0,6,3,0,15
QA,15,4,387,14,15,0,0,57,13,129,13,1043,930,21,10,7,0,52,11,104,19,3,0,26,4,23,13,2,2,1,4,0,127,0,28,8928,170,21,17,168,1,181,4,3306,1811,0,0,33,18,4,1,0,151,3,0,4,1,0,4,11,0,256,32661,0,4,0,6,442,9,1103,7,138,57,92,106,21,509,5,37,7,101,506,383,0,0,317,0,1244,106,2,192,101,99,28,39,0,15,5,8,0,0,1360,5283,2,3165,91,122,0,28,0,16,1,2150,99,141,2,0,3,0,249,0,3,0,14,10,1,10,1,1,356,37,1,1260,0,77,0,61,3,10,2,5,1,21,93,24,2,0,0,0,3,1836,2536,2,12,3,42,10,9,52,9,21,13,0,63,1218,6,1,21,7,785,0,17,58,0,504,47,66,781,0,10,11,359,231,6,0,6,2,6,3,113,96,22,15,7,0,9,0,67,0,2,0,3,3,0,50,5,972,6,0,1,81,4,535,4017,4,75,8,1590,0,38,355,581,10,0,3,2,0,10,349,511,92,5,7,0,114,5,9,10,1,2,46,659,1,0,60,0,23,2,0,88
SX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AI,2,0,1,0,0,0,0,1,1,2,1,6,36,0,4,1,0,0,0,0,1,0,0,4,0,6,0,0,2,0,0,0,4,0,1,5,3,3,1,10,0,6,2,2,9,0,0,12,1,0,0,0,12,0,0,0,0,1,0,1,0,0,1,0,102,0,0,19,0,1,0,8,7,4,3,1,3,0,0,2,24,9,24,0,0,19,0,7,2,0,1,0,0,2,3,0,0,0,1,0,0,3,1264,0,85,17,10,0,0,0,0,0,17,10,6,0,0,0,0,21,0,0,0,5,0,0,0,0,0,21,5,1,0,1,0,1,0,0,1,4,0,0,0,0,1,0,0,0,0,0,4,12,0,2,0,1,2,1,1,1,1,2,0,3,158,5,0,0,0,166,0,0,2,0,54,3,13,53,0,0,1,5,2,2,0,0,0,0,0,4,4,2,3,2,0,0,0,4,0,1,0,0,0,0,15,0,9,1,0,0,5,1,1,4,1,5,2,31,0,0,29,2,1,0,0,0,0,1,2,27,10,0,0,0,13,0,0,2,0,0,4,0,0,0,1,0,8,0,0,1
TF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TM,0,1,6,0,1,0,0,9,0,2,3,11,19,0,1,0,2,1,0,0,1,0,0,0,0,3,0,0,0,0,2,0,5,0,0,72,9,2,0,22,0,8,1,6,13,0,0,3,1,0,1,0,16,0,0,0,0,0,0,3,0,1,0,0,0,0,116,22,1,4,0,11,2,2,1,0,1,0,2,0,56,2,10,0,0,13,0,10,3,0,1,0,0,2,2,0,1,1,0,0,0,5,624,0,53,121,2,0,0,0,1,0,8,23,4,0,0,0,0,21,0,0,0,2,0,0,0,0,0,5,39,1,3,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,4,1,1,0,4,6,1,2,0,0,1,1,3,67,1,0,0,0,882,0,1,6,0,12,2,4,26,0,0,2,14,0,0,0,0,0,1,0,2,2,0,4,0,0,0,0,3,0,0,0,0,0,0,10,0,9,0,0,0,2,0,1,3,0,3,0,54,0,1,14,1,0,0,1,0,0,1,2,60,2,0,0,0,36,1,3,4,0,0,11,11,0,0,1,0,1,0,0,0
DE,292,63,530,173,202,0,0,1966,147,124,317,749,17689,156,173,54,15,978,26,37,676,197,0,864,125,793,91,15,10,46,61,0,5782,0,140,5659,2231,702,255,2554,62,6016,304,5578,2506,1,9,425,134,174,24,0,5343,16,0,65,8,5,39,126,0,280,317,0,22,0,14,225508,55,356,117,4954,3226,1508,1308,861,340,34,239,99,2852,892,6848,0,0,9178,0,4256,585,8,323,413,938,304,375,0,364,94,257,0,0,1251,118235,24,27349,8607,2834,5,522,0,182,14,6883,6395,1264,60,0,14,17,6986,8,18,0,868,93,16,300,9,16,5528,2950,67,516,34,253,22,182,33,84,21,326,5,46,198,436,15,8,0,2,99,749,7931,3,116,51,296,435,64,337,86,161,244,18,1035,20464,146,12,73,71,28104,0,619,1279,5,14538,934,1504,9180,0,141,242,4587,224,47,0,82,133,128,58,2530,7306,358,166,113,0,256,16,2888,0,39,0,71,11,11,5853,20,9209,82,0,29,836,133,825,2213,292,1346,258,10355,0,195,16245,440,393,0,31,1,0,30,694,14634,1717,122,38,5,9774,50,49,523,12,27,2042,1639,8,0,483,0,623,37,11,128
SS,4,3,2,9,3,0,0,6,6,6,1,6,91,3,4,4,0,10,0,0,1,3,0,4,2,12,2,0,0,0,3,0,10,0,13,19,215,4,2,22,1,18,1,31,23,0,1,8,2,4,0,0,71,1,0,0,0,0,0,3,0,2,5,0,0,0,0,58,525,1,1,11,10,32,4,9,6,1,2,5,46,6,108,0,0,261,0,700,38,0,6,2,5,1,5,0,6,1,7,0,0,4,3401,1,250,27,10,0,2,0,1,1,91,35,10,1,0,2,2,115,0,0,0,9,0,0,4,0,0,38,12,0,36,2,11,0,6,1,3,0,2,0,7,2,1,1,0,0,0,1,3,101,0,4,0,3,2,3,8,0,1,1,0,22,151,3,3,5,0,224,0,3,14,0,210,12,24,133,0,1,4,120,3,3,0,13,0,1,2,27,11,3,29,0,0,1,1,5,0,1,0,0,0,2,18,0,44,0,0,1,10,4,8,17,4,13,2,67,0,5,78,1,15,0,1,0,0,0,2,104,18,0,2,0,73,1,1,3,1,0,11,104,2,0,8,0,10,1,0,3
OM,64,2,311,5,5,0,0,40,3,94,7,254,306,8,5,1,0,44,16,10,4,1,0,22,1,20,8,0,0,3,6,0,45,0,8,11672,45,14,30,384,1,63,3,1412,2409,0,0,9,11,4,2,0,53,0,0,7,0,0,4,9,0,186,685,0,0,0,3,280,1,52386,1,161,17,47,20,6,519,0,6,1,59,176,222,0,0,116,0,258,32,0,16,39,46,5,65,0,11,4,6,0,0,1392,2384,3,1077,61,46,1,10,0,9,1,256,105,36,0,0,0,5,163,0,1,0,14,3,2,4,0,1,153,13,10,452,2,62,1,8,0,1,0,3,0,1,5,8,0,0,0,0,0,2135,1059,1,9,1,55,1,5,10,4,2,9,0,6,1322,4,3,3,0,761,0,9,24,0,294,35,26,226,0,3,10,86,144,2,0,2,0,7,3,67,38,6,3,2,0,4,5,32,0,2,0,1,0,0,42,2,168,4,0,3,30,3,578,1736,4,82,18,499,0,14,134,409,6,0,0,0,0,1,246,344,61,3,1,0,126,1,3,3,0,1,26,101,0,0,23,0,13,1,0,13
MT,11,3,8,1,7,0,0,88,3,7,15,45,1317,13,1,0,0,51,2,1,42,33,0,39,6,10,2,3,1,0,3,0,73,0,8,68,48,9,19,52,2,119,13,91,55,0,0,14,6,1,2,0,299,0,0,1,0,0,1,2,0,62,12,0,0,0,2,279,1,9,1290,243,98,41,57,10,2,4,12,3,106,14,158,0,0,848,0,156,6,0,13,47,44,7,8,0,42,1,8,0,0,10,3165,1,1031,2801,162,1,10,0,4,2,187,77,38,0,0,9,4,438,0,0,0,32,5,1,18,0,1,183,46,2,10,1,11,1,5,3,0,0,11,2,0,5,9,0,1,0,0,3,11,329,0,2,17,35,22,1,4,1,3,8,0,47,1180,0,0,1,0,872,0,49,76,0,184,88,41,285,0,5,14,80,8,2,0,1,2,5,1,144,47,7,4,6,0,6,1,39,0,0,0,4,0,0,60,2,275,3,0,0,21,32,11,36,19,82,13,477,0,1,136,9,13,0,0,0,0,2,8,305,62,5,2,0,185,2,1,21,1,2,109,43,0,0,28,0,36,1,0,1
RU,139,19,348,102,59,0,0,15110,92,162,208,424,5438,94,79,18,6,416,181,661,676,440,0,941,64,330,61,23,3,16,49,0,663,0,97,2102,612,523,182,926,82,1503,57,1291,1005,1,6,201,66,40,55,0,2990,5,0,36,5,3,288,79,0,120,212,0,11,0,18,5162,21,233,50,188134,2482,485,827,295,182,11,180,72,1357,340,4644,0,0,5136,0,2576,261,16,173,154,830,97,166,0,263,21,245,0,0,914,45462,15,10038,1882,870,2,244,0,87,8,6037,2028,563,113,0,14,8,2806,2,6,0,584,51,13,93,16,10,2355,1376,68,727,17,111,22,82,3,45,13,267,4,30,63,179,17,6,0,4,27,280,3457,6,163,6,101,215,58,150,64,199,81,14,289,12878,57,10,43,197,8345,0,496,548,3,13035,595,790,3526,0,266,129,1513,132,29,0,41,73,2189,9,1039,534,132,76,42,0,586,6,1663,0,11,0,34,9,4,3390,17,5221,696,0,21,291,76,487,1560,770,639,4223,5347,0,79,5039,227,205,0,33,4,0,21,218,7311,676,57,30,87,2896,416,64,413,9,51,1203,740,14,0,172,0,578,24,6,79
PL,61,11,36,32,21,0,0,699,27,25,61,95,1473,57,22,17,1,209,8,14,170,46,0,170,89,154,13,8,1,8,19,0,376,0,30,248,92,126,34,357,19,1228,25,323,330,1,5,32,24,15,4,0,897,4,0,16,1,2,10,30,0,17,24,0,6,0,2,3493,12,48,18,1850,95682,288,229,138,8,4,71,18,652,152,1145,0,0,1359,0,459,73,2,42,49,97,22,47,0,184,18,36,0,0,98,22807,16,12617,638,752,1,99,0,19,4,1088,756,197,13,0,2,2,1555,0,2,0,271,12,4,76,3,3,1723,314,48,48,4,32,2,33,2,20,3,36,1,5,31,69,4,1,0,1,18,45,1056,0,38,5,36,49,6,45,8,30,45,5,198,7186,11,8,14,15,5530,0,81,185,1,2453,126,222,2370,0,22,99,430,31,4,0,11,25,27,3,799,485,33,31,26,0,33,3,452,0,8,0,27,2,4,265,3,879,19,0,3,175,12,54,203,56,635,108,2534,0,23,2787,61,42,0,1,3,0,6,51,3629,720,11,14,24,1561,12,19,77,0,12,395,124,6,0,113,0,179,10,0,41
LR,804,89,658,333,258,0,0,1649,257,192,534,2125,4883,162,229,168,17,1026,25,63,640,229,0,791,108,878,540,16,24,47,107,0,1329,0,211,4301,5849,763,1085,5631,61,3037,110,5937,3671,6,9,1129,305,156,27,0,25969,28,0,59,10,15,199,153,0,437,707,0,33,0,10,9450,119,465,139,5505,2217,17687,4343,1398,511,56,507,131,2324,1875,8934,0,0,20965,0,15908,1323,5,1543,2556,616,616,4568,0,607,85,540,0,0,715,186420,37,33891,5595,2205,1,1096,0,183,11,34725,7962,5487,52,0,10,34,7263,12,42,0,635,245,76,317,5,86,7229,4503,37,490,41,561,30,332,28,84,31,703,6,95,404,1073,19,30,0,1,91,1036,34437,10,164,18,1878,1175,90,597,177,230,218,35,877,20431,225,23,427,229,21179,0,716,1801,6,9850,16637,4060,13693,0,213,364,9428,782,141,0,139,43,735,100,2946,1143,472,134,648,0,748,20,2184,0,46,0,52,16,24,3729,39,73158,158,0,79,1195,931,1348,5159,294,1405,301,51672,0,205,32478,903,910,0,35,6,0,76,810,10933,2011,94,45,7,11553,98,97,1338,55,120,7468,4048,20,0,667,0,2834,41,16,208
