,DO,TG,SY,BW,NA,PF,GP,UA,BB,PS,GE,DZ,TR,MK,CD,SL,TK,HU,AD,MR,RS,LT,UM,EE,IS,LA,BN,GI,VG,FO,MG,AQ,CH,MF,CI,SA,GH,UY,BO,IR,BZ,NL,LU,PK,AE,MS,ST,JM,HT,TJ,SM,HM,KR,GD,PR,NU,GQ,EH,KG,PG,BV,LY,QA,SX,AI,TF,TM,DE,SS,OM,MT,RU,PL,LR,EC,PY,BH,KY,ZW,VA,FI,MA,CN,AW,CW,MX,BQ,NG,UG,NR,LK,BD,IL,TT,MM,SJ,SK,ML,AZ,CC,HK,YE,US,IM,GB,PT,BE,GW,PA,NF,AO,CV,MY,CO,SG,GN,WF,BI,KM,IT,WS,LS,PM,CZ,MU,SR,HR,VU,TL,AU,CL,MC,SD,FK,TZ,VC,ET,GM,BJ,KN,NI,PN,RW,MV,CY,TO,SH,MO,TV,GA,KW,IN,PW,BF,LI,NP,GT,NE,BS,MZ,CU,AL,TC,DK,FR,JE,DJ,ZM,AM,BR,GU,BG,RO,IO,JP,VN,TW,CA,AX,MN,SI,ZA,TN,MW,CX,GY,GL,KZ,FJ,SE,AT,CM,SN,CF,VI,HN,GG,GR,NC,DM,AS,ME,SB,FM,VE,ER,ID,UZ,BL,LC,NZ,KH,IQ,EG,LV,NO,BY,PH,MP,AF,TH,JO,SV,MQ,AG,KI,RE,BM,LB,ES,IE,XK,SC,CK,AR,MD,TD,CR,SZ,BT,PE,KE,GS,YT,BA,GF,KP,CG,MH,SO
TJ,15,9,25,24,14,0,0,75,21,19,57,97,200,6,20,12,1,95,1,3,8,7,0,46,9,200,18,0,3,3,13,0,98,0,13,109,105,7,38,284,3,182,5,231,184,0,0,46,26,793,2,0,1343,1,0,1,0,2,11,9,0,22,23,0,4,0,0,486,10,11,5,156,79,192,99,40,9,4,21,19,175,175,624,0,0,935,0,643,64,0,30,91,84,24,145,0,26,6,17,0,0,23,10418,1,2110,186,123,1,29,0,17,0,971,279,221,1,0,0,0,263,0,0,0,18,5,0,30,0,1,407,160,3,21,3,21,1,45,3,5,3,20,0,7,10,82,1,1,0,0,7,22,898,0,14,3,66,29,4,59,7,11,11,2,70,1228,20,1,12,16,694,0,8,155,0,672,795,216,841,0,8,33,635,40,6,0,7,2,43,6,178,102,13,12,8,0,50,1,130,0,2,0,5,0,3,110,1,2244,9,0,3,73,35,55,115,12,94,4,3342,0,15,4815,21,22,0,3,1,0,6,28,426,113,9,0,0,389,1,6,39,2,8,326,155,1,0,37,0,53,1,0,30
SM,0,0,0,0,0,0,0,5,0,0,0,6,10,0,0,0,0,2,1,0,6,0,0,5,0,9,0,0,0,0,0,0,6,0,2,2,0,1,0,32,0,5,0,2,1,0,0,1,0,0,68,0,19,0,0,0,0,0,0,1,0,1,1,0,0,0,0,10,0,0,0,13,7,1,0,1,0,0,0,0,6,7,7,0,0,14,0,5,0,0,6,0,4,0,1,0,0,0,0,0,0,0,107,0,35,13,20,0,0,0,1,1,9,14,1,1,0,0,0,88,0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,1,0,0,2,0,0,347,0,0,0,0,364,0,0,3,0,7,1,3,18,0,0,2,4,2,0,0,0,0,0,0,5,1,2,4,0,0,1,0,3,0,0,0,0,0,0,0,0,19,1,0,0,2,1,0,2,2,2,0,25,0,1,65,0,1,0,0,0,0,0,0,124,4,0,1,0,19,0,0,1,0,1,9,3,0,0,0,0,1,0,0,0
HM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KR,474,155,724,22,132,0,0,1482,53,1251,429,1983,3820,143,173,219,94,1869,33,60,276,209,0,1300,124,2575,323,22,3,17,87,0,1274,0,78,1985,295,763,1312,7700,66,2489,87,3931,1248,2,7,282,134,90,41,0,243325,39,0,193,26,11,144,247,0,253,254,0,175,0,23,7730,75,185,90,5942,2373,1482,2308,1365,157,42,91,37,2514,5118,22212,0,0,15287,0,2204,286,8,1659,1515,2108,266,2714,0,615,121,400,0,0,844,79127,14,13909,2098,1290,10,689,0,163,5,21781,5113,3565,25,0,7,224,6646,8,13,0,615,259,45,243,12,66,5583,5029,12,234,24,278,28,290,6,63,24,464,10,9,276,1488,45,9,0,1,34,172,15094,11,209,35,1848,931,91,748,161,159,265,10,453,22031,41,22,28,154,19088,0,451,1451,12,32037,9740,8376,7415,0,396,1124,1462,464,24,0,132,49,453,59,3194,1518,418,84,920,0,513,43,2399,0,78,0,26,34,13,1815,27,67937,356,0,10,1063,1486,939,1623,330,1677,322,33854,0,481,80514,1133,716,0,13,8,0,38,316,7420,941,60,31,23,10823,69,368,1015,9,117,8018,674,39,0,844,0,4592,55,41,188
GD,2,0,2,0,0,0,0,3,23,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,3,0,0,0,12,2,0,4,0,5,1,0,2,3,0,28,6,0,0,0,1,332,0,0,0,0,0,0,0,0,0,0,1,0,0,12,1,2,0,5,2,5,0,1,0,3,1,2,3,0,20,0,0,6,0,34,4,0,0,0,2,30,2,0,1,0,1,0,0,1,590,0,139,9,7,0,1,0,0,0,8,9,3,0,0,0,0,4,0,0,0,2,0,0,0,0,1,9,2,0,1,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,1,1,0,7,1,2,0,2,4,38,1,0,0,0,18,0,0,1,1,3,1,4,45,0,0,2,10,1,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,1,0,27,4,0,0,0,0,2,0,10,0,0,3,0,0,0,8,0,0,0,0,23,12,0,0,0,6,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0
PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NU,5,3,18,1,3,0,0,18,0,6,3,20,36,1,3,4,0,21,0,1,13,0,0,19,3,16,4,0,0,0,5,0,14,0,1,141,10,1,0,61,1,13,1,28,29,0,0,6,4,2,1,0,162,0,0,359,0,0,0,4,0,1,4,0,3,0,0,74,2,2,0,46,15,14,5,5,3,0,0,2,75,47,202,0,0,75,0,156,5,1,38,8,27,3,14,0,7,2,4,0,0,28,1481,0,223,42,12,0,5,0,3,0,172,35,23,2,0,0,0,59,2,0,0,13,0,1,2,0,0,56,20,1,7,1,6,0,10,0,3,0,4,0,0,5,16,0,0,0,0,3,17,297,0,4,1,9,2,2,11,2,3,3,0,4,419,1,0,0,2,744,0,3,12,0,479,38,30,113,0,1,17,35,1,0,0,1,0,0,3,44,19,7,2,5,0,1,0,25,0,0,0,0,0,1,17,1,119,2,0,0,12,5,12,19,1,30,8,242,0,5,2856,4,2,0,0,0,0,0,3,106,12,4,2,0,50,0,3,5,0,1,42,10,1,0,7,0,14,2,0,4
GQ,1,0,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,4,0,8,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,113,1,0,0,0,0,0,0,1,0,0,4,0,0,0,1,1,1,3,0,0,0,4,0,4,3,8,0,0,5,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,7,1,3,0,0,0,0,0,2,9,1,3,0,1,0,3,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,2,0,0,0,0,0,0,0,21,0,0,0,0,49,0,0,0,0,16,1,0,9,0,0,0,7,0,0,0,0,0,1,0,1,0,6,1,0,0,1,0,1,0,0,0,0,0,0,3,0,14,0,0,0,0,0,0,0,0,2,0,2,0,0,18,0,5,0,0,0,0,0,1,57,0,0,0,0,6,0,0,0,0,1,4,2,0,0,0,0,1,0,0,0
EH,1,0,0,0,1,0,0,1,0,0,1,1,2,0,0,0,0,1,0,0,0,1,0,2,0,6,2,0,0,0,0,0,1,0,0,2,0,1,0,9,0,1,1,0,1,0,0,2,0,0,0,0,1,0,0,0,0,31,0,0,0,0,0,0,0,0,0,5,0,0,1,4,1,2,2,1,0,0,0,0,2,3,12,0,0,6,0,22,1,0,0,0,1,1,0,0,0,0,0,0,0,2,307,0,43,12,1,0,1,0,0,0,7,3,1,0,0,0,0,5,0,0,0,1,0,0,0,0,0,6,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,1,0,0,3,0,0,1,0,1,33,0,0,0,0,18,0,2,1,0,36,0,2,23,0,0,1,8,0,1,0,0,0,0,0,4,2,0,0,0,0,0,1,3,0,0,0,0,0,0,2,0,3,0,0,1,1,1,0,2,0,1,1,5,0,0,14,1,0,0,0,0,0,0,0,310,1,0,1,0,5,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0
KG,2,0,4,0,0,0,0,9,0,1,10,7,288,0,1,0,0,9,1,1,18,0,0,8,2,9,1,0,0,1,1,0,10,0,3,20,1,128,2,12,0,12,0,24,30,0,0,2,1,0,0,0,70,0,0,0,0,0,960,0,0,0,2,0,0,0,1,47,0,0,0,118,14,18,7,6,0,0,3,3,16,19,52,0,0,38,0,10,0,0,7,1,11,0,11,0,9,2,1,0,0,5,811,0,144,12,13,0,1,0,2,0,48,20,11,0,0,0,0,45,0,0,0,6,0,0,1,0,1,48,16,0,1,1,0,0,1,0,0,0,4,0,0,0,6,0,0,0,0,2,7,184,0,3,0,10,0,0,9,1,0,0,0,5,258,0,0,0,0,58,0,1,8,0,44,53,10,58,0,2,3,7,7,1,0,0,0,62,0,8,4,2,2,1,0,0,0,3,0,0,0,0,0,0,8,0,108,10,0,0,4,4,1,4,4,7,6,204,0,1,48,1,1,0,0,0,0,0,1,31,12,0,1,0,52,0,2,0,0,1,22,1,1,0,4,0,10,0,0,2
PG,487,3,29,4,4,0,0,79,11,3,10,16,216,1,5,2,0,27,1,4,9,4,0,9,0,54,2,0,0,4,6,0,53,0,4,54,20,12,2,40,0,46,1,25,31,0,0,17,10,1,4,0,196,0,0,0,0,0,1,807,0,0,11,0,0,0,0,129,2,15,1,126,20,35,22,27,4,1,1,7,134,47,510,0,0,211,0,145,19,1,8,5,16,5,10,0,13,1,8,0,0,15,4854,1,543,71,37,0,14,0,4,1,374,68,28,3,0,1,1,130,2,0,0,14,3,1,2,4,0,175,52,0,11,1,7,3,6,3,3,1,4,0,1,7,7,4,1,0,0,3,45,100,3,2,0,6,9,4,22,7,4,2,0,23,705,16,0,4,3,1060,0,9,21,0,1116,40,136,279,0,41,19,65,5,1,0,2,1,2,9,53,21,7,5,0,0,5,0,22,0,3,0,9,1,0,33,1,963,5,0,2,22,13,7,14,9,25,10,304,0,7,167,13,13,0,3,1,0,1,6,272,35,2,0,0,313,4,2,13,0,0,76,58,1,0,14,0,15,0,0,2
BV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY,6,2,291,7,2,0,0,32,0,65,4,299,541,3,2,0,0,27,2,16,2,0,0,12,3,12,1,0,0,1,18,0,87,0,5,1826,13,10,5,106,0,42,6,38,434,0,0,8,2,11,5,0,46,0,0,0,0,1,0,1,0,19416,210,0,2,0,0,281,1,169,26,55,39,32,14,8,63,0,2,2,48,180,117,0,0,80,0,32,5,0,2,21,41,2,23,0,2,1,12,0,0,468,1477,0,522,44,65,0,4,0,6,1,155,53,4,7,0,0,1,201,0,0,0,9,2,0,2,1,0,65,24,3,134,0,9,0,30,1,2,0,4,0,1,4,29,0,0,0,0,0,365,109,0,120,0,4,8,6,6,2,9,12,6,7,539,1,4,1,2,317,0,6,27,0,85,20,13,175,0,3,3,52,247,1,0,0,1,5,4,68,42,7,5,0,0,1,1,189,0,6,0,6,0,0,14,0,91,0,0,0,5,4,201,2167,8,20,1,60,0,13,33,125,5,0,0,0,0,0,251,482,31,0,0,0,229,2,25,5,0,0,40,25,0,0,8,0,14,1,0,14
QA,16,4,347,15,205,0,0,46,7,148,12,683,939,15,20,7,0,30,14,82,11,3,0,51,6,29,15,0,3,2,6,0,113,0,20,6526,174,14,7,211,1,174,7,3405,1455,0,0,29,18,2,1,0,148,3,0,3,5,0,3,14,0,322,27170,0,15,0,1,541,12,819,13,118,63,93,47,25,425,5,41,6,73,469,390,0,0,257,0,1860,159,0,138,97,107,17,27,0,12,15,28,0,0,1132,6049,3,2588,74,156,1,31,0,4,0,1772,102,111,8,0,3,4,282,0,0,0,15,5,2,6,0,0,358,38,7,945,1,69,2,49,7,4,2,6,0,21,88,18,1,0,0,0,5,1555,4329,1,20,3,63,9,7,31,10,11,22,1,60,1431,10,11,7,7,391,0,15,61,0,466,43,48,805,0,5,20,496,204,4,0,5,2,10,10,124,87,53,19,4,0,6,1,67,0,4,0,2,0,1,42,1,663,9,0,1,56,4,411,2633,12,82,3,942,0,80,317,504,11,0,0,1,0,5,291,389,81,1,5,0,99,4,18,21,2,2,56,405,0,0,56,0,22,1,0,81
SX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AI,2,1,2,1,2,0,0,8,7,7,2,6,12,0,2,1,1,20,0,0,2,0,0,11,2,21,2,0,4,1,1,0,4,0,0,39,3,5,8,19,0,17,0,8,13,1,0,25,2,0,0,0,37,0,0,1,0,1,0,1,0,0,15,0,289,0,1,38,0,3,1,22,3,4,4,2,1,0,1,0,33,71,115,0,0,34,0,10,4,0,4,0,8,4,2,0,4,2,4,0,0,6,1011,0,121,32,9,0,3,0,2,0,69,17,0,0,0,0,0,25,0,0,0,3,0,0,2,0,0,18,9,0,8,0,3,2,2,0,1,8,1,0,0,1,7,0,0,0,0,0,5,25,0,1,1,6,3,0,5,1,1,0,0,4,138,1,0,0,0,625,0,2,7,0,112,6,14,68,0,0,12,10,2,0,0,3,0,1,0,16,14,5,0,4,0,0,1,7,0,0,0,0,0,0,11,0,43,4,0,1,5,0,3,6,0,5,0,32,0,5,103,13,5,0,3,0,0,0,0,41,6,0,0,1,49,0,2,1,0,0,17,10,0,0,3,0,23,0,0,2
TF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TM,0,0,9,1,1,0,0,3,1,1,4,1,31,0,0,0,0,1,0,0,3,0,0,3,0,9,2,0,0,0,1,0,3,0,0,23,15,7,1,119,0,6,0,3,5,0,0,8,2,1,0,0,12,0,0,0,0,0,0,0,0,0,1,0,1,0,83,14,1,0,0,12,5,4,11,12,0,0,0,2,11,2,51,0,0,37,0,33,0,0,0,0,2,4,3,0,0,0,7,0,0,2,930,0,62,8,0,0,6,0,0,0,9,24,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,10,20,0,3,0,0,0,0,0,1,1,1,0,0,1,2,1,0,0,0,1,1,17,0,0,0,1,7,1,5,0,0,0,0,2,67,5,0,0,0,50,0,2,4,0,14,11,18,34,0,0,2,27,0,0,0,1,0,0,0,6,2,1,1,1,0,1,0,1,0,0,0,13,2,0,30,0,103,1,0,1,3,1,0,2,1,5,0,44,0,1,98,1,1,0,1,0,0,0,0,190,3,0,0,0,140,0,1,3,0,1,13,2,0,0,5,0,1,1,0,0
DE,319,66,560,173,209,0,0,1668,172,158,256,720,20468,217,169,75,7,1029,37,46,853,224,0,860,125,1237,78,20,15,46,109,0,5944,0,204,3773,3107,660,277,3291,36,6417,351,3864,2169,7,6,542,128,132,16,0,5455,7,0,51,9,9,51,131,0,264,245,0,45,0,20,241569,54,397,128,4550,3111,1597,1898,1021,292,29,192,91,2687,1206,8284,0,0,9751,0,6558,655,10,530,424,993,420,392,0,363,113,605,0,0,1044,111780,23,27361,5481,2987,7,537,0,195,21,6071,7652,967,50,0,18,27,6531,4,23,0,926,82,15,359,19,25,5214,3519,64,358,31,310,9,248,21,100,32,322,4,60,204,546,22,20,0,4,90,1012,11722,4,122,91,310,484,59,442,119,246,348,11,1057,20889,145,14,73,131,25967,0,698,1093,5,15906,1031,1331,9454,0,294,377,5688,214,49,0,72,116,137,54,2553,7518,470,171,103,0,295,18,3116,0,42,0,102,8,14,4394,15,7985,105,0,24,853,128,871,2157,296,1433,237,6495,0,314,22582,311,743,0,22,7,0,51,629,15096,1729,124,31,16,7992,48,73,602,27,24,2688,3068,12,0,529,0,507,47,10,166
SS,4,2,7,12,9,0,0,8,2,2,5,1,111,2,5,4,0,13,0,1,0,3,0,6,2,15,0,0,0,1,0,0,16,0,13,14,324,10,2,18,0,15,2,19,22,0,1,15,2,2,0,0,29,0,0,1,0,0,0,1,0,0,1,0,1,0,0,45,734,3,0,23,22,48,5,9,0,2,4,1,54,8,86,0,0,113,0,1817,77,0,5,4,6,3,4,0,2,0,1,0,0,9,2642,1,269,13,10,0,6,0,1,1,38,58,12,7,0,1,0,68,0,2,0,6,1,0,3,0,0,43,43,1,28,0,13,0,10,2,8,2,4,0,4,3,3,0,1,0,0,0,2,144,0,7,0,3,10,5,9,1,1,1,0,20,168,6,0,5,0,308,0,7,11,0,151,13,26,135,0,1,2,252,0,1,0,8,1,0,0,18,10,6,28,0,0,2,0,24,0,0,0,0,0,0,25,1,26,0,0,1,8,1,3,18,2,11,1,109,0,5,44,5,15,0,1,0,0,1,2,93,25,2,0,0,686,0,3,7,1,0,21,167,0,0,18,0,4,1,0,4
OM,91,1,240,3,4,0,0,24,2,77,9,246,240,2,4,1,1,63,17,5,2,1,0,32,2,29,10,0,2,0,0,0,47,0,5,9337,25,6,22,368,0,66,0,1301,2010,0,0,9,3,3,1,0,112,0,0,12,0,0,0,16,0,192,552,0,2,0,0,330,3,51298,3,152,17,28,14,9,460,3,13,1,65,144,249,0,0,175,0,222,16,2,15,37,34,6,31,0,8,4,7,0,0,1379,2923,1,927,69,41,0,6,0,5,0,458,131,27,0,0,0,10,194,0,1,0,19,6,1,13,0,0,165,39,2,346,3,123,1,11,2,3,1,3,0,1,4,6,2,2,0,0,0,2112,2058,0,9,0,57,5,1,59,7,2,2,0,14,978,5,9,4,0,364,0,10,34,0,234,40,38,253,0,3,7,112,122,2,0,4,0,10,1,78,37,5,4,6,0,3,1,35,0,2,0,1,0,1,53,0,210,3,0,3,29,0,616,1583,3,103,5,285,0,47,119,402,3,0,1,0,0,7,238,201,62,2,1,0,140,2,3,5,1,0,70,44,1,0,106,0,18,0,0,14
MT,1,1,5,2,2,0,0,32,2,2,8,43,1219,16,3,0,0,34,0,0,35,18,0,13,2,29,1,1,0,1,6,0,74,0,3,56,21,11,2,32,3,65,4,46,39,0,0,2,8,0,0,0,89,0,0,1,0,0,1,8,0,16,3,0,0,0,0,195,4,4,1138,149,61,39,13,1,3,0,3,2,52,32,73,0,0,58,0,181,14,0,11,35,17,11,8,0,9,1,11,0,0,5,1691,1,711,1681,215,0,4,0,4,1,135,39,101,0,0,0,0,274,0,1,0,22,0,0,16,0,3,97,25,7,5,0,10,1,7,0,3,3,2,0,0,7,14,0,2,0,0,6,7,267,0,13,0,12,2,2,8,1,2,5,0,33,3114,1,1,1,1,615,0,35,72,0,138,41,15,177,0,15,7,44,5,2,0,0,0,4,2,87,26,5,4,1,0,3,1,26,0,1,0,9,0,1,47,0,209,4,0,0,17,7,14,43,18,49,4,286,0,7,45,14,2,0,0,1,0,2,11,225,30,6,0,1,86,1,2,4,5,1,23,55,0,0,19,0,15,2,0,0
RU,195,28,307,48,54,0,0,12012,56,155,265,377,5215,88,75,31,0,388,126,610,479,369,0,942,91,641,35,23,1,21,73,0,620,0,76,1749,598,389,201,859,30,1761,53,1119,809,1,4,164,75,79,44,0,2126,4,0,30,2,4,245,65,0,125,105,0,41,0,22,4555,35,198,26,159194,1732,570,1242,460,125,14,93,83,1426,563,4408,0,0,6541,0,3568,233,14,249,131,864,53,151,0,271,49,484,0,0,728,44341,9,8839,1672,742,3,321,0,58,1,3497,2539,384,115,0,23,35,2505,12,4,0,675,30,5,104,31,13,2011,1442,51,320,13,111,10,108,4,54,17,212,1,19,56,220,21,11,0,2,35,232,3521,3,116,8,85,265,29,189,66,247,66,5,269,11339,51,10,28,193,9713,0,471,716,3,10993,553,719,3749,0,344,175,1326,106,16,0,28,36,1459,25,1063,630,105,60,101,0,879,4,1561,0,17,0,72,2,6,4072,32,4726,497,0,13,303,70,432,1335,805,567,3315,5029,0,99,6064,192,433,0,23,17,0,21,192,5913,572,165,50,44,3574,361,55,369,12,67,1480,513,7,0,195,0,414,19,4,77
PL,61,10,41,17,18,0,0,753,24,33,117,123,1668,48,34,8,5,225,6,20,248,59,0,210,110,548,12,2,2,7,28,0,493,0,23,190,100,109,47,302,10,1541,44,485,369,1,1,60,47,10,2,0,1027,1,0,12,2,3,11,18,0,19,35,0,3,0,2,5100,13,19,15,1260,111367,284,185,98,22,6,38,37,756,267,1222,0,0,1260,0,854,105,1,102,109,206,27,62,0,155,14,72,0,0,97,28953,7,14698,883,925,0,112,0,32,3,2571,675,153,8,0,4,3,2170,0,3,0,331,12,11,102,1,5,1448,463,69,45,7,43,4,35,0,14,8,41,0,8,30,105,6,4,0,0,18,41,2035,1,26,4,94,44,8,67,11,37,54,3,276,6933,27,2,22,14,5699,0,152,229,6,1764,181,286,3323,0,18,96,652,55,4,0,17,35,29,7,940,548,47,96,38,0,35,3,593,0,5,0,63,8,0,563,3,1493,28,0,8,175,20,76,240,75,560,125,1454,0,54,2910,43,40,0,2,16,0,7,48,3946,1100,14,14,27,1397,12,16,89,9,5,439,169,2,0,129,0,213,9,5,32
LR,621,73,447,268,262,0,0,969,233,142,410,1169,3177,160,224,148,31,853,24,31,387,172,0,857,96,1482,349,11,24,60,113,0,1220,0,179,2109,7159,448,758,2536,58,2590,66,5593,2700,2,5,1269,204,162,28,0,15016,44,0,56,11,14,112,98,0,318,377,0,66,0,10,6997,132,326,95,2841,1721,21927,2445,869,288,77,429,98,1860,1857,7424,0,0,13277,0,40803,1412,9,1285,1976,990,574,1207,0,426,83,238,0,0,577,159405,24,29400,4288,1854,3,797,0,145,16,23750,5510,3153,38,0,8,18,5960,3,34,0,701,155,55,259,14,32,5646,3174,35,355,60,664,28,277,44,97,39,497,4,102,455,738,22,16,0,5,80,645,43844,6,181,17,1301,797,112,849,181,234,176,33,647,17397,212,21,302,99,14881,0,425,1213,13,6883,5304,2677,12198,0,170,435,8291,475,130,0,131,49,280,73,2183,819,498,216,340,0,554,23,1612,0,33,0,44,25,24,2821,29,38882,156,0,65,1027,411,699,2954,199,1229,206,39421,0,209,18159,479,684,0,23,2,0,61,464,9029,1782,76,48,6,7312,60,132,716,43,92,5268,4024,12,0,651,0,1719,25,43,262
