,DO,TG,SY,BW,NA,PF,GP,UA,BB,PS,GE,DZ,TR,MK,CD,SL,TK,HU,AD,MR,RS,LT,UM,EE,IS,LA,BN,GI,VG,FO,MG,AQ,CH,MF,CI,SA,GH,UY,BO,IR,BZ,NL,LU,PK,AE,MS,ST,JM,HT,TJ,SM,HM,KR,GD,PR,NU,GQ,EH,KG,PG,BV,LY,QA,SX,AI,TF,TM,DE,SS,OM,MT,RU,PL,LR,EC,PY,BH,KY,ZW,VA,FI,MA,CN,AW,CW,MX,BQ,NG,UG,NR,LK,BD,IL,TT,MM,SJ,SK,ML,AZ,CC,HK,YE,US,IM,GB,PT,BE,GW,PA,NF,AO,CV,MY,CO,SG,GN,WF,BI,KM,IT,WS,LS,PM,CZ,MU,SR,HR,VU,TL,AU,CL,MC,SD,FK,TZ,VC,ET,GM,BJ,KN,NI,PN,RW,MV,CY,TO,SH,MO,TV,GA,KW,IN,PW,BF,LI,NP,GT,NE,BS,MZ,CU,AL,TC,DK,FR,JE,DJ,ZM,AM,BR,GU,BG,RO,IO,JP,VN,TW,CA,AX,MN,SI,ZA,TN,MW,CX,GY,GL,KZ,FJ,SE,AT,CM,SN,CF,VI,HN,GG,GR,NC,DM,AS,ME,SB,FM,VE,ER,ID,UZ,BL,LC,NZ,KH,IQ,EG,LV,NO,BY,PH,MP,AF,TH,JO,SV,MQ,AG,KI,RE,BM,LB,ES,IE,XK,SC,CK,AR,MD,TD,CR,SZ,BT,PE,KE,GS,YT,BA,GF,KP,CG,MH,SO
SM,0,0,1,0,0,0,0,0,0,0,1,0,94,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,0,4,0,0,2,0,0,3,0,0,32,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,3,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,124,0,28,1,0,0,0,0,0,0,0,2,1,0,0,0,0,21,0,0,0,1,0,0,1,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,212,0,2,0,0,2,1,0,3,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,1,0,0,7,0,2,0,1,0,0,12,1,5,0,0,0,0,0,0,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KR,43,6,24,1,21,0,0,78,5,470,42,51,649,8,16,5,7,169,2,0,43,12,0,55,16,65,274,12,7,4,9,0,93,0,4,1018,23,14,163,138,2,245,1,119,336,0,0,15,11,65,0,0,127795,1,0,12,0,3,2,60,0,9,72,0,1,0,7,566,6,5,2,391,98,335,158,43,8,0,15,19,119,74,3677,0,0,1014,0,133,39,1,11,15,42,29,145,0,45,5,24,0,0,319,11309,2,2280,36,67,0,46,0,16,0,4268,397,2505,1,0,1,0,1467,11,0,0,44,6,0,39,3,25,905,333,8,38,10,20,0,63,1,3,1,14,0,1,13,14,7,6,0,0,9,113,753,0,31,3,144,56,39,68,3,10,15,2,58,2406,10,3,1,3,1606,0,41,138,0,8848,1028,998,1181,0,46,14,99,28,2,0,5,10,57,3,443,149,33,7,19,0,43,2,90,0,11,0,26,6,0,331,5,13537,28,0,4,178,89,71,129,52,171,17,2385,0,28,6851,32,63,0,0,4,0,12,5,662,123,3,2,1,389,3,5,38,5,3,636,27,13,0,218,0,281,0,2,2
GD,0,0,7,6,0,0,0,0,0,1,6,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,2,0,1,0,0,0,4,2,1,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,1,6,0,0,1,0,2,1,3,0,13,0,0,2,0,5,2,0,0,0,0,18,0,0,1,0,0,0,0,1,504,0,60,0,0,0,1,0,0,0,2,3,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,2,1,0,2,0,0,1,1,0,26,2,0,0,0,6,0,0,1,0,6,1,0,44,0,0,0,5,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,1,0,3,0,0,0,0,1,0,4,0,0,0,2,0,0,3,0,1,0,6,0,0,4,1,0,0,0,0,0,0,1,17,1,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0
PR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NU,18,0,2,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,7,1,1,2,0,0,8,1,1,1,0,0,0,1,0,0,0,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,9,16,2,23,11,0,0,0,0,3,1,25,0,0,87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,113,0,36,1,0,0,10,0,0,0,4,56,1,0,0,0,0,13,0,0,0,0,1,0,0,0,0,2,10,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,4,0,2,0,0,12,0,0,0,1,0,0,1,23,2,0,0,1,281,0,0,0,0,69,2,1,13,0,0,0,3,0,0,0,0,0,0,0,2,0,1,0,0,0,7,0,1,0,8,0,0,0,0,80,1,21,0,0,0,11,0,0,1,0,5,0,3,0,0,7,0,23,0,0,0,0,0,0,36,1,0,0,0,40,0,0,0,0,0,7,1,0,0,0,0,1,0,0,1
GQ,0,0,1,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,49,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,93,0,1,0,0,20,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,19,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0
EH,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,0,0,0,0,2,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,22,1,0,0,0,0,0,0,1,0,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,3,0,2,0,0,66,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,0,0,1,81,5,0,0,0,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
KG,0,0,1,0,0,0,0,11,1,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,4,0,0,1,0,0,0,5,0,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,734,1,0,0,0,0,0,0,0,7,0,1,0,115,0,2,3,5,0,0,0,3,1,0,7,0,0,28,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,307,0,44,1,0,0,0,0,0,0,2,5,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,1,0,1,0,0,0,1,0,17,1,0,0,0,20,0,1,0,0,15,0,4,13,0,0,0,0,0,0,0,0,0,41,0,6,2,0,0,0,0,0,0,38,0,4,0,0,0,0,0,0,9,14,0,0,1,0,0,1,1,2,2,10,0,0,18,0,0,0,0,0,0,0,0,4,4,0,2,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
PG,2,0,29,0,0,0,0,3,0,1,1,0,112,0,2,0,0,2,0,0,7,0,0,0,0,7,2,0,0,0,2,0,6,0,1,1,0,0,3,4,0,15,1,0,4,0,0,9,0,0,0,0,49,0,0,0,0,0,0,172,0,0,0,0,0,0,0,40,0,2,0,5,3,10,3,1,0,0,0,3,7,2,139,0,0,17,0,9,2,0,0,0,0,1,3,0,0,1,1,0,0,6,819,0,98,1,1,0,3,0,0,0,17,7,12,0,0,0,0,23,0,0,0,0,2,0,0,1,0,33,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,1,4,11,0,0,0,0,2,0,1,1,1,0,0,4,57,1,0,1,2,528,0,2,2,0,186,3,9,45,0,0,1,4,1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,2,0,3,0,0,0,1,16,1,140,0,0,0,5,0,2,4,1,4,0,15,0,3,17,1,2,0,0,0,0,0,0,132,6,0,1,0,10,0,0,0,0,0,7,5,0,0,4,0,1,0,0,0
BV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY,4,0,16,1,0,0,0,0,0,1,1,13,12,1,1,1,0,4,1,1,4,0,0,3,3,2,0,0,0,0,0,0,9,0,0,501,2,0,0,19,0,27,0,6,58,0,0,3,0,2,0,0,11,0,0,0,0,0,1,0,0,915,20,0,0,0,0,55,0,10,1,14,3,5,3,16,740,0,0,0,12,7,10,0,0,10,0,5,1,0,1,0,5,0,1,0,1,1,0,0,0,109,463,0,245,1,5,0,1,0,0,0,10,5,2,0,0,0,0,33,0,0,0,2,1,0,0,0,0,16,5,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,146,6,0,0,0,0,2,0,0,0,1,0,0,1,66,0,0,0,0,46,0,0,2,0,15,2,2,46,0,0,0,5,9,1,0,1,0,0,1,13,14,1,0,0,0,0,0,4,0,0,0,0,0,0,50,0,15,0,0,0,6,0,19,156,1,21,0,14,0,0,7,10,3,0,0,0,0,0,17,54,12,0,0,0,13,0,0,0,0,0,1,4,0,0,15,0,1,0,0,2
QA,1,1,199,2,5,0,0,14,1,45,2,77,75,2,3,1,0,11,186,19,8,4,0,31,2,3,2,0,0,0,1,0,30,0,1,6173,32,1,5,83,5,96,1,175,2589,0,0,6,4,7,1,0,52,0,0,1,2,0,0,1,0,51,24661,0,0,0,0,149,2,302,35,74,21,43,229,7,1276,1,2,0,14,88,198,0,0,57,0,224,31,0,12,14,31,2,14,0,12,1,53,0,0,1179,2296,0,1393,20,38,0,3,0,3,0,139,29,39,0,0,4,0,125,0,0,0,11,3,1,14,1,0,209,13,3,140,0,11,1,9,0,9,1,2,0,2,22,47,11,0,0,0,3,1940,251,0,4,0,16,5,1,7,2,8,1,0,26,442,1,0,6,2,533,0,5,15,0,124,33,31,354,0,1,12,139,72,4,0,0,0,9,3,80,79,3,5,0,0,6,1,23,0,0,0,1,0,0,35,3,155,2,0,0,70,2,129,1048,3,39,3,156,0,24,52,202,4,0,0,0,0,0,231,204,47,2,1,0,58,3,4,4,0,0,25,82,0,0,49,0,16,0,0,5
SX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AI,0,0,2,1,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6,0,1,2,0,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,66,0,0,6,1,0,0,4,1,3,3,0,0,0,0,0,3,1,21,0,0,4,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,601,0,34,1,0,0,4,0,0,0,5,12,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,14,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,6,6,0,0,0,0,0,0,2,0,0,1,1,6,20,0,0,0,0,14,0,0,0,0,50,1,4,35,0,0,3,4,0,0,0,1,0,0,0,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,5,0,0,0,6,0,0,1,1,1,1,11,0,0,4,0,0,0,0,0,0,0,0,7,4,0,0,0,1,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0
TF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TM,2,0,0,0,0,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,0,0,0,0,3,0,2,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,9,0,1,3,0,0,0,0,0,0,1,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,20,0,1,0,1,0,0,0,7,13,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,0,0,0,0,22,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,11,1,1,0,0,0,0,0,0,71,0,0,0,0,28,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0
DE,216,9,1771,14,21,0,0,269,62,44,146,64,4286,38,42,18,1,186,13,3,154,48,0,57,14,177,16,1,2,15,17,0,1590,0,12,1050,107,54,50,384,9,2385,122,213,597,1,3,152,38,38,2,0,649,1,0,7,0,2,13,30,0,32,82,0,6,0,5,66659,2,39,87,1250,448,441,237,204,58,8,17,143,522,141,1281,0,0,1339,0,281,51,1,23,21,119,48,49,0,56,28,99,0,0,234,36868,15,8421,217,476,1,141,0,14,2,810,1000,353,3,0,2,2,1845,3,1,0,168,19,6,111,2,6,1157,315,12,91,8,10,2,36,1,2,11,42,0,10,95,103,11,8,0,0,71,511,871,2,13,10,42,226,8,88,9,32,65,7,342,3766,96,8,10,14,4119,0,134,252,0,3072,184,246,2920,0,9,107,541,78,4,0,38,9,44,8,656,2206,38,21,5,0,77,5,351,0,253,0,22,2,3,654,8,3236,18,0,6,244,2,64,391,82,431,101,830,0,26,767,70,145,0,7,1,0,9,88,3143,669,38,6,1,1256,20,5,68,2,1,184,90,12,0,174,0,48,4,0,29
SS,0,0,2,4,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,1,40,27,1,1,2,0,9,0,2,12,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0,0,0,0,3,2,0,19,0,0,0,3,1,14,0,0,5,0,36,2,0,0,1,2,0,0,0,0,0,0,0,0,8,384,0,41,1,4,0,1,0,0,0,8,27,5,0,0,0,0,16,0,0,0,0,0,0,2,0,0,22,1,1,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,14,8,0,0,0,0,18,0,0,0,0,0,0,3,27,0,0,2,0,36,0,0,2,0,49,2,1,16,0,0,0,9,0,0,0,2,0,0,0,6,1,1,12,0,0,0,0,1,0,0,0,0,0,0,13,0,17,1,0,0,3,0,2,9,0,2,0,1,0,0,4,2,49,0,0,0,0,0,2,15,4,1,0,0,3,0,1,0,0,0,1,16,0,0,2,0,0,1,0,1
OM,64,0,29,0,0,0,0,9,1,10,1,24,21,0,0,0,0,1,71,0,4,4,0,8,0,3,1,0,0,0,0,0,3,0,2,2600,2,1,14,38,0,18,0,32,1243,0,0,2,0,1,0,0,16,0,0,0,0,0,2,1,0,26,309,0,0,0,0,44,0,3472,4,29,7,15,8,1,390,0,0,0,6,26,86,0,0,32,0,108,2,0,4,4,10,0,12,0,2,1,11,0,0,430,662,0,413,4,2,0,1,0,0,0,34,7,16,0,0,0,0,60,0,0,0,3,0,0,4,0,0,67,5,0,28,1,1,0,0,0,0,0,0,0,1,1,7,5,0,0,0,0,1806,70,0,1,0,0,2,0,0,0,1,0,0,4,94,0,0,1,3,194,0,4,12,0,111,9,34,88,0,0,0,14,25,0,0,0,1,5,0,15,9,0,2,2,0,1,0,0,0,0,0,0,0,1,7,2,51,2,0,0,21,0,40,966,1,10,0,122,0,3,25,113,0,0,0,0,0,0,34,83,20,2,0,0,18,0,3,4,0,1,1,10,0,0,20,0,2,0,0,4
MT,0,0,4,0,1,0,0,0,0,0,3,1,18,2,0,0,0,4,0,0,16,3,0,0,0,28,0,1,0,0,0,0,3,0,0,8,1,0,0,1,0,7,0,1,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,56,0,2,387,11,11,7,2,0,1,0,1,42,5,0,44,0,0,31,0,3,2,0,0,0,4,0,0,0,0,0,40,0,0,5,1737,0,264,9,11,0,35,0,0,0,15,39,3,0,0,0,0,81,0,0,0,0,0,0,2,0,0,20,0,0,39,0,1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,30,23,58,0,0,0,1,2,0,1,1,0,42,0,6,21,0,0,0,0,105,0,2,1,0,10,4,1,50,0,0,2,7,23,0,0,0,0,0,0,17,2,0,0,0,0,1,0,4,0,0,0,1,0,0,4,0,15,0,0,0,5,0,1,9,0,58,2,5,0,1,4,5,0,0,0,0,0,0,4,57,21,0,0,0,43,1,0,0,0,0,3,3,0,0,1,0,0,0,0,0
RU,100,34,89,9,9,0,0,18401,30,18,337,42,1070,34,18,4,1,160,41,83,271,189,0,437,8,159,10,0,3,3,17,0,166,0,9,682,41,58,21,302,2,901,11,116,483,0,28,106,27,79,0,0,248,0,0,14,0,2,405,12,0,22,65,0,3,0,25,1541,2,47,26,173985,412,280,99,70,119,3,21,36,274,61,1293,0,0,801,0,192,32,17,18,14,519,16,26,0,96,3,531,0,0,415,18182,8,5660,302,208,1,67,0,8,68,479,338,265,9,0,0,0,1768,0,1,0,320,13,7,78,1,1,672,171,31,20,6,11,7,33,1,4,0,31,1,1,32,94,4,5,0,1,14,621,549,0,16,1,16,55,5,57,1,55,17,1,122,3055,34,2,4,216,1975,0,169,164,1,3107,235,119,1776,0,62,69,317,29,6,0,11,13,2855,4,432,187,23,10,4,0,51,3,205,0,37,0,34,2,0,548,3,1429,746,0,8,182,8,96,231,1135,291,5360,706,0,22,499,36,57,0,2,0,0,5,27,2634,306,9,4,3,817,642,5,62,0,2,160,50,8,0,103,0,39,1,2,18
PL,49,3,23,3,11,0,0,91,25,9,31,17,281,10,4,4,0,53,8,0,44,20,0,18,9,62,17,1,3,1,10,0,63,0,8,182,18,12,32,58,1,399,2,51,209,0,0,35,9,7,0,0,124,0,0,5,0,2,4,4,0,5,24,0,0,0,1,426,11,21,5,306,30775,134,57,102,16,3,4,21,105,26,240,0,0,322,0,215,8,3,34,10,55,24,12,0,36,1,6,0,0,52,7812,4,4049,88,141,0,36,0,3,0,449,206,185,1,0,1,0,1049,0,0,0,74,3,3,49,2,2,485,71,4,9,7,7,0,12,0,4,4,25,0,1,7,9,1,1,0,0,10,46,177,0,8,3,6,54,0,25,4,7,5,1,94,1447,13,0,5,3,1222,0,52,85,0,245,64,29,1046,0,5,21,301,11,1,0,10,2,12,1,199,49,6,2,2,0,46,0,81,0,46,0,2,0,0,153,4,603,4,0,5,80,5,16,201,22,108,51,512,0,9,126,20,25,0,4,1,0,1,63,2177,326,12,0,0,268,1,2,44,0,0,78,23,2,0,57,0,20,1,0,4
LR,1526,52,749,199,174,0,0,524,702,108,1099,217,1864,116,172,83,5,461,74,11,503,169,0,349,90,654,1244,30,64,44,107,0,516,0,53,2653,1891,303,312,706,35,7935,33,1196,4022,15,8,1494,252,213,7,0,3249,39,0,19,7,9,31,72,0,81,633,0,60,0,7,3981,80,202,107,1598,721,6319,2528,918,634,92,181,489,1457,404,4353,0,0,9930,0,13539,396,5,274,188,327,950,220,0,194,31,210,0,0,551,233004,65,66765,1090,989,1,1255,0,60,14,16272,6323,9297,17,0,2,4,6639,16,23,0,267,64,148,326,5,25,8266,1999,57,203,72,248,45,203,12,62,41,347,0,43,277,130,16,76,0,1,228,1375,5625,1,94,9,193,1614,166,1092,112,137,139,100,1114,11291,697,15,178,37,18822,0,234,830,3,2847,1435,910,25955,0,58,247,10032,192,128,0,200,53,69,41,2372,508,117,57,74,0,1114,42,700,0,368,0,42,14,3,4704,80,22668,61,0,205,1900,98,239,3481,344,1457,131,18669,0,181,4885,361,850,0,149,12,0,86,1360,8107,4702,140,16,1,4133,67,27,419,29,10,1797,1513,75,0,1013,0,242,13,2,115
EC,2135,8,19,5,2,0,0,28,1,2,20,37,63,7,13,3,0,29,4,2,16,1,0,19,7,27,0,0,1,1,17,0,49,0,3,41,7,212,143,73,1,3055,0,26,122,1,0,51,7,7,1,0,59,1,0,5,0,1,1,3,0,2,226,0,1,0,1,232,7,5,6,78,33,137,91783,1421,14,0,1,4,101,45,264,0,0,11546,0,32,3,1,1,5,32,4,9,0,21,3,4,0,0,26,7102,0,830,99,78,0,958,0,5,0,51,7653,20,0,0,0,0,1071,0,1,0,37,0,26,14,0,9,156,1468,3,13,1,3,0,3,0,12,2,192,0,0,1,6,1,37,0,0,7,13,119,0,4,0,3,2010,2,30,10,94,1,0,14,2354,9,0,4,14,1285,0,6,195,0,132,84,25,403,0,2,9,50,2,0,0,4,28,6,2,57,64,4,2,1,0,877,2,23,0,0,0,4,0,0,7996,0,216,2,0,4,21,2,10,50,2,50,3,218,0,4,75,5,1116,0,5,0,0,1,8,8568,71,1,1,1,3637,2,0,323,0,13,1284,13,2,0,75,0,18,0,1,10
