,DO,TG,SY,BW,NA,PF,GP,UA,BB,PS,GE,DZ,TR,MK,CD,SL,TK,HU,AD,MR,RS,LT,UM,EE,IS,LA,BN,GI,VG,FO,MG,AQ,CH,MF,CI,SA,GH,UY,BO,IR,BZ,NL,LU,PK,AE,MS,ST,JM,HT,TJ,SM,HM,KR,GD,PR,NU,GQ,EH,KG,PG,BV,LY,QA,SX,AI,TF,TM,DE,SS,OM,MT,RU,PL,LR,EC,PY,BH,KY,ZW,VA,FI,MA,CN,AW,CW,MX,BQ,NG,UG,NR,LK,BD,IL,TT,MM,SJ,SK,ML,AZ,CC,HK,YE,US,IM,GB,PT,BE,GW,PA,NF,AO,CV,MY,CO,SG,GN,WF,BI,KM,IT,WS,LS,PM,CZ,MU,SR,HR,VU,TL,AU,CL,MC,SD,FK,TZ,VC,ET,GM,BJ,KN,NI,PN,RW,MV,CY,TO,SH,MO,TV,GA,KW,IN,PW,BF,LI,NP,GT,NE,BS,MZ,CU,AL,TC,DK,FR,JE,DJ,ZM,AM,BR,GU,BG,RO,IO,JP,VN,TW,CA,AX,MN,SI,ZA,TN,MW,CX,GY,GL,KZ,FJ,SE,AT,CM,SN,CF,VI,HN,GG,GR,NC,DM,AS,ME,SB,FM,VE,ER,ID,UZ,BL,LC,NZ,KH,IQ,EG,LV,NO,BY,PH,MP,AF,TH,JO,SV,MQ,AG,KI,RE,BM,LB,ES,IE,XK,SC,CK,AR,MD,TD,CR,SZ,BT,PE,KE,GS,YT,BA,GF,KP,CG,MH,SO
TJ,16,6,7,12,12,0,0,29,10,8,20,39,134,2,6,6,0,22,0,0,8,4,0,20,3,241,10,0,0,1,3,0,71,0,6,42,243,3,12,112,1,135,3,88,85,0,0,19,12,521,0,0,450,2,0,1,0,1,1,11,0,5,8,0,2,0,1,252,4,11,5,75,35,115,48,11,8,3,13,2,66,69,346,0,0,322,0,268,29,0,30,54,56,18,54,0,6,1,6,0,0,27,4768,2,1034,47,62,0,12,0,13,0,430,145,62,0,0,1,0,128,0,5,0,21,3,1,12,0,0,236,67,1,13,4,18,1,41,0,2,1,7,0,3,13,21,0,0,0,0,7,5,421,0,7,0,30,21,1,37,1,11,4,2,19,561,6,1,12,2,255,0,3,154,0,266,319,126,368,0,4,38,327,12,2,0,5,1,15,4,92,54,7,2,2,0,11,1,33,0,0,0,3,1,5,59,1,758,6,0,1,33,25,18,61,6,47,4,1468,0,13,1794,7,5,0,1,0,0,3,4,183,64,6,0,0,192,2,3,12,4,2,155,103,0,0,7,0,19,0,0,5
SM,0,0,0,0,0,0,0,4,0,1,0,2,14,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,2,0,0,1,0,0,1,2,0,9,0,2,0,0,0,0,0,0,43,0,15,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6,1,1,0,24,2,0,0,0,1,0,0,0,4,7,14,0,0,8,0,3,1,0,0,1,2,0,1,0,1,0,0,0,0,0,45,0,18,5,3,0,1,0,0,0,16,3,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,1,0,0,48,0,0,0,1,95,0,0,2,0,8,5,7,7,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,0,0,0,0,4,0,1,0,1,0,16,0,1,24,5,0,0,0,0,0,0,1,35,3,0,0,0,10,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0
HM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KR,294,114,274,11,65,0,0,899,32,674,277,943,2572,79,85,84,60,1235,20,68,126,89,0,997,118,2577,137,11,1,9,100,0,734,0,44,897,161,428,676,3606,68,2396,42,2394,663,0,9,177,65,80,33,0,116365,9,0,118,16,6,92,132,0,107,182,0,63,0,15,4334,33,119,41,3036,1171,741,1511,819,63,16,72,16,1238,3282,11223,0,0,9673,0,1266,165,13,1294,1659,990,158,2753,0,500,65,167,0,0,551,41594,9,7626,976,798,1,392,0,99,7,11620,2931,1899,16,0,11,104,3206,5,8,0,320,99,28,164,10,27,2696,2516,6,135,11,116,20,145,13,24,23,247,4,11,143,558,19,4,0,1,21,113,13049,3,112,24,1077,632,45,337,109,137,185,2,249,12689,21,23,11,56,10253,0,196,804,6,15965,5379,4372,4209,0,242,617,873,219,29,0,79,27,232,31,1556,1025,232,42,589,0,344,10,1057,0,47,0,16,28,110,814,20,30733,237,0,9,585,775,574,896,161,1023,128,20894,0,296,35050,277,461,0,6,22,0,16,221,3748,534,25,15,13,5728,31,186,578,9,64,4960,340,48,0,441,0,2834,36,22,107
GD,0,0,2,0,0,0,0,1,6,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,1,0,0,0,2,0,0,3,0,4,0,3,2,0,0,7,3,0,0,0,5,178,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,1,2,0,1,1,1,2,1,8,0,0,5,0,10,0,0,0,0,0,14,0,0,0,0,0,0,0,0,173,0,55,2,1,0,0,0,0,0,4,2,1,0,0,0,0,3,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,6,0,3,0,0,0,25,3,0,0,0,2,0,0,1,0,0,1,1,21,0,0,0,7,0,0,0,0,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,8,2,5,0,0,0,0,0,6,0,1,3,1,0,0,4,0,0,0,0,10,2,1,0,0,3,0,0,0,0,0,1,4,0,0,4,0,0,0,0,0
PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NU,0,0,5,2,5,0,0,9,2,6,0,8,57,0,4,3,0,4,0,0,9,1,0,12,3,20,4,0,1,3,8,0,14,0,3,31,13,4,2,81,1,6,5,15,16,0,0,9,1,0,1,0,66,0,0,148,0,0,0,2,0,2,1,0,2,0,0,47,1,4,0,11,11,10,1,5,2,1,3,1,66,33,79,0,0,53,0,137,13,1,5,4,1,6,4,0,1,1,2,0,0,14,1321,0,157,73,31,0,2,0,4,0,159,21,7,2,0,0,0,53,0,0,0,8,0,0,2,0,0,29,11,0,5,0,1,0,4,0,3,0,3,0,1,3,5,0,0,0,0,2,5,80,0,1,0,3,2,2,5,3,2,5,0,2,329,6,0,3,0,2559,0,0,7,0,224,34,14,80,0,1,9,47,1,0,0,2,0,2,1,18,25,0,2,3,0,0,0,13,0,0,0,0,0,0,3,0,59,2,0,3,13,3,2,15,2,12,1,91,0,4,326,2,4,0,0,0,0,0,0,123,10,1,1,0,47,0,0,1,2,0,22,20,0,0,6,0,5,0,0,0
GQ,4,0,0,0,0,0,0,6,0,0,0,0,21,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,1,10,0,2,2,0,1,0,0,3,0,0,0,1,0,0,0,8,0,0,0,98,0,3,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,6,0,0,0,2,0,1,6,3,0,0,2,0,13,5,0,0,0,1,0,0,0,1,1,0,0,0,0,27,0,10,0,2,0,1,0,0,0,2,0,1,2,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,3,0,0,1,19,0,1,0,0,41,0,0,0,0,3,0,0,2,0,0,0,42,2,0,0,0,0,1,0,1,1,6,4,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,1,0,0,0,0,0,0,0,19,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
EH,0,1,0,0,0,0,0,1,1,1,0,0,4,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,2,0,3,0,1,0,1,0,1,2,0,0,2,0,0,0,0,1,0,0,1,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,2,0,4,0,0,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,102,0,10,6,0,0,0,0,0,0,5,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,0,10,0,0,0,0,9,0,0,1,0,36,1,1,7,0,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,1,0,0,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,328,3,0,1,0,17,0,1,3,0,0,4,2,0,0,0,0,0,0,0,0
KG,0,0,0,0,0,0,0,10,0,0,3,2,27,0,0,0,0,8,0,0,3,0,0,0,1,2,0,0,0,0,0,0,6,0,0,10,0,23,0,4,0,5,1,31,3,0,0,0,0,3,0,0,19,0,0,2,0,0,716,0,0,0,2,0,0,0,0,13,0,0,0,57,4,2,1,1,0,0,0,0,3,2,18,0,0,36,0,9,0,0,3,1,1,0,2,0,2,0,0,0,0,2,183,0,22,42,5,0,0,0,1,0,12,0,5,0,0,0,0,10,0,0,0,4,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,151,0,1,1,0,0,0,0,1,0,0,0,0,63,1,0,0,0,17,0,0,3,0,22,3,8,10,0,0,0,6,3,0,0,0,0,17,0,4,2,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,18,5,0,0,1,0,0,3,0,3,14,44,0,1,42,0,0,0,0,0,0,0,0,11,2,0,0,1,5,12,0,0,0,0,6,1,0,0,1,0,0,0,0,0
PG,199,1,11,1,1,0,0,41,1,2,2,4,127,1,1,1,0,9,1,0,10,1,0,9,1,25,0,0,0,0,2,0,15,0,3,50,6,10,4,19,2,20,1,16,12,0,0,5,7,1,0,0,65,1,0,0,0,0,0,365,0,2,0,0,1,0,0,45,1,15,0,17,9,17,9,8,3,0,9,1,40,19,267,0,0,110,0,67,5,0,9,1,3,3,5,0,2,2,3,0,0,7,1327,0,189,29,25,0,8,0,1,1,39,37,7,1,0,0,0,49,0,0,0,0,1,1,3,2,0,72,27,0,5,1,0,0,1,0,1,0,3,0,0,0,6,0,0,0,0,0,10,101,0,1,0,1,3,1,7,9,1,3,0,9,369,12,2,3,0,456,0,4,8,0,564,22,44,72,0,2,4,25,2,2,0,1,3,1,9,12,5,2,7,1,0,1,0,11,0,0,0,9,1,2,13,0,147,1,0,0,11,1,9,10,3,10,1,58,0,7,157,2,6,0,0,0,0,1,0,93,24,0,1,0,76,1,1,3,1,0,23,14,3,0,6,0,4,2,1,3
BV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY,7,3,168,5,2,0,0,13,3,46,1,136,186,0,0,0,2,7,1,2,1,0,0,5,0,9,0,0,0,0,0,0,15,0,0,1507,8,0,3,134,1,18,1,58,117,0,0,1,1,0,0,0,35,0,0,0,0,0,0,0,0,6658,43,0,0,0,0,75,0,68,18,26,18,11,4,0,19,0,0,0,7,58,49,0,0,47,0,54,3,0,3,10,22,1,9,0,0,0,2,0,0,193,724,0,179,5,16,0,3,0,2,0,49,115,2,1,0,0,3,98,0,0,0,5,2,0,0,1,0,23,4,2,63,0,6,0,14,0,2,0,8,0,0,0,7,0,0,0,0,1,131,46,0,26,1,3,3,1,4,1,2,0,0,6,134,0,0,0,1,134,0,2,12,0,32,8,17,70,0,1,1,19,79,0,0,3,0,0,1,17,54,2,2,3,0,2,0,36,0,7,0,1,0,0,7,0,48,0,0,0,1,0,106,1004,2,9,0,17,0,4,64,52,2,0,0,0,0,0,98,139,9,1,0,0,19,0,3,0,0,0,5,7,0,0,1,0,4,0,0,3
QA,16,0,139,8,102,0,0,11,4,163,2,354,429,14,8,1,0,14,0,57,5,3,0,8,2,18,2,1,0,1,1,0,45,0,6,3228,95,5,2,77,0,87,2,1788,552,0,0,17,4,4,0,0,47,1,0,0,0,0,5,2,0,167,10880,0,18,0,0,271,2,519,2,42,22,43,17,17,156,2,20,0,41,187,167,0,0,204,0,470,94,0,62,75,48,16,41,0,2,1,3,0,0,682,2080,0,1220,30,41,2,13,0,2,1,467,38,46,7,0,0,3,162,0,0,0,8,7,6,3,0,0,174,21,4,366,3,34,0,35,0,4,0,3,0,8,55,25,0,0,0,0,1,693,1777,0,24,0,29,6,4,12,6,7,8,0,26,570,2,2,7,0,293,0,4,18,0,253,20,13,380,0,2,11,519,115,5,0,1,1,2,2,68,67,11,19,4,0,8,2,44,0,1,0,1,0,0,39,0,319,2,0,0,27,3,222,1607,4,36,3,419,0,77,125,424,3,0,0,0,0,3,150,189,47,0,0,0,53,2,5,9,3,1,23,257,1,0,40,0,7,2,0,81
SX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AI,3,0,2,0,1,0,0,1,2,1,0,1,14,1,0,0,0,3,0,0,3,0,0,2,0,7,0,0,1,0,2,0,2,0,1,15,0,0,3,2,1,3,0,3,1,0,0,4,1,0,0,0,8,0,0,0,0,0,0,1,0,0,13,0,129,0,0,10,0,0,0,5,4,0,2,2,2,0,2,0,4,12,21,0,0,41,0,12,4,1,4,0,0,2,0,0,1,0,3,0,0,1,464,0,42,6,2,0,0,0,0,0,18,14,5,0,0,0,2,11,0,0,0,0,0,0,0,0,0,8,2,0,0,1,1,1,0,1,0,1,3,0,0,1,0,0,0,0,0,0,4,6,0,1,0,0,1,0,2,0,0,0,0,0,47,1,0,2,1,112,0,1,2,0,47,2,6,23,0,0,2,10,0,1,0,0,0,1,0,16,4,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,5,1,0,0,2,0,2,4,0,2,2,21,0,1,20,1,0,0,1,0,0,0,0,27,4,0,0,0,27,0,0,0,1,0,5,5,0,0,0,0,2,0,0,0
TF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TM,0,0,1,0,0,0,0,10,0,0,0,0,11,0,1,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,8,4,2,0,68,0,3,0,2,2,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,46,12,0,0,0,19,2,0,2,3,0,0,0,0,0,2,7,0,0,19,0,4,0,0,0,1,1,0,1,0,0,0,2,0,0,1,63,0,11,7,2,0,0,0,0,0,10,10,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,4,0,0,0,0,1,9,0,0,0,0,22,0,0,1,0,9,1,6,4,0,0,0,1,0,0,0,1,0,10,0,1,3,0,0,0,0,2,0,2,0,0,0,0,0,0,47,0,0,0,0,0,0,0,3,0,0,1,2,3,0,0,16,0,0,0,0,0,0,0,0,101,1,0,0,0,47,0,0,2,0,0,8,0,0,0,0,0,1,1,0,1
DE,167,47,252,80,98,0,0,1254,77,96,144,344,15115,90,91,40,5,807,19,26,436,189,0,416,78,1129,18,19,4,15,57,0,3394,0,71,1699,1438,300,93,1572,24,3629,163,1623,1092,0,7,216,79,80,7,0,3259,2,0,32,3,3,52,59,0,111,99,0,10,0,23,143137,25,185,47,2655,1494,1032,1757,597,127,16,110,38,1267,639,4168,0,0,4736,0,2725,399,10,291,515,447,195,909,0,206,52,134,0,0,683,51316,19,15854,2189,1502,5,264,0,58,7,2581,4739,629,24,0,2,13,3287,4,5,0,550,45,12,180,13,15,2513,1959,36,161,16,186,13,320,6,55,14,134,3,34,103,276,23,12,0,3,45,292,7319,2,83,41,174,268,31,218,65,208,157,8,557,10865,47,17,64,35,11408,0,544,631,4,8103,519,753,4948,0,133,189,2416,112,33,0,57,74,341,27,1550,4194,173,127,49,0,125,6,1944,0,17,0,54,7,12,1948,19,3767,52,0,14,434,51,471,1078,220,825,181,3159,0,217,11114,269,348,0,14,4,0,23,279,7628,1007,35,31,11,4135,52,40,261,12,13,1568,1776,6,0,272,0,241,20,0,75
SS,6,2,5,3,6,0,0,7,2,0,1,1,27,2,2,5,0,1,0,0,2,0,0,3,0,7,5,1,0,0,0,0,11,0,1,3,102,7,3,10,1,7,1,13,7,0,0,2,0,1,0,0,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27,420,0,0,10,6,24,2,3,1,1,2,2,17,6,36,0,0,63,0,495,92,0,0,2,6,0,1,0,2,0,2,0,0,8,738,1,97,15,14,0,5,0,2,0,552,30,10,4,0,0,0,22,0,0,0,2,0,2,1,0,0,21,29,0,9,0,10,0,24,0,2,0,2,0,4,1,0,0,0,0,0,0,4,88,0,1,0,1,2,1,1,0,4,0,0,3,106,1,1,1,0,126,0,0,6,0,75,2,13,61,0,1,3,369,0,0,0,3,0,1,0,6,6,1,11,0,0,1,0,9,0,0,0,0,0,2,50,0,26,1,0,0,4,0,3,13,0,12,2,36,0,0,37,1,14,0,1,0,0,0,3,90,7,0,0,0,315,0,0,4,4,0,13,97,0,0,7,0,5,0,0,1
OM,33,0,116,1,0,0,0,16,2,42,1,122,107,2,5,2,0,32,3,3,4,1,0,15,1,37,3,0,0,1,1,0,30,0,0,4587,23,6,14,198,0,38,0,613,787,0,0,7,1,7,0,0,89,1,0,2,0,0,1,13,0,99,225,0,0,0,0,187,0,23852,1,70,10,10,27,8,228,0,3,0,22,68,172,0,0,172,0,108,90,0,8,32,20,3,36,0,2,1,2,0,0,648,1004,0,387,30,25,0,14,0,3,0,188,117,18,0,0,0,2,97,0,0,0,8,1,0,3,1,1,61,39,1,137,0,35,0,5,1,0,1,20,0,1,7,16,0,0,0,0,0,1025,1186,0,4,10,20,9,1,46,2,4,2,1,5,391,0,0,0,0,301,0,3,9,2,156,42,20,127,0,0,11,27,86,1,0,2,0,6,1,53,27,4,0,1,0,6,0,13,0,11,0,0,0,0,24,0,223,3,0,0,11,1,300,858,1,71,2,289,0,12,101,281,16,0,0,0,0,0,140,125,19,0,0,0,159,0,0,5,0,0,112,24,0,0,26,0,5,0,0,2
MT,2,5,0,0,1,0,0,21,1,0,3,20,342,7,4,0,1,12,0,0,34,15,0,24,1,28,1,1,0,2,1,0,78,0,4,16,12,4,0,29,0,42,3,26,23,0,0,1,6,0,2,0,27,0,0,2,0,0,1,1,0,3,4,0,0,0,1,78,0,4,606,52,40,11,3,5,1,1,0,0,24,16,57,0,0,33,0,34,11,2,4,12,11,3,6,0,3,1,1,0,0,4,703,1,337,594,268,0,2,0,2,0,46,24,15,0,0,0,0,157,0,0,0,12,0,0,5,0,3,46,6,4,4,0,7,0,1,0,3,0,2,0,0,4,4,0,0,0,0,2,4,161,0,6,0,4,0,1,5,2,3,2,0,9,3781,0,0,0,1,399,0,24,31,0,73,23,17,105,0,3,4,23,4,0,0,1,4,7,0,22,12,1,0,2,0,0,0,18,0,0,0,6,0,1,48,0,138,0,0,0,5,3,7,8,11,19,1,196,0,2,52,4,3,0,0,0,0,1,6,117,18,4,1,0,53,0,0,1,0,0,13,15,0,0,12,0,2,0,0,1
RU,56,15,156,20,35,0,0,7485,25,51,102,162,2932,28,40,17,3,240,46,265,305,780,0,473,32,486,8,7,3,3,36,0,288,0,41,1009,225,152,66,512,9,734,31,487,353,0,1,73,28,60,15,0,1294,3,0,21,4,1,127,24,0,42,47,0,5,0,93,3176,13,73,25,72784,928,238,337,186,44,7,37,40,679,347,2520,0,0,2503,0,1169,222,5,126,116,491,45,101,0,125,24,242,0,0,406,19320,4,4095,550,371,1,94,0,32,0,1510,904,181,42,0,6,5,1535,4,4,0,341,24,1,82,10,6,825,650,15,123,9,39,6,120,4,19,19,64,1,11,44,157,10,3,0,1,22,111,2189,0,54,1,64,127,26,59,13,92,32,2,148,5141,18,4,13,58,4466,0,206,290,2,5510,291,454,1924,0,104,83,737,53,13,0,12,11,2450,9,545,318,43,44,34,0,178,2,750,0,25,0,49,4,8,1259,8,1764,182,0,7,150,33,189,715,852,291,1849,1547,0,84,2657,73,100,0,4,3,0,11,75,2995,535,15,14,79,1820,496,29,137,3,17,580,373,4,0,94,0,136,14,2,23
PL,38,9,20,4,32,0,0,347,9,14,88,57,2785,22,34,5,0,151,2,5,141,73,0,108,91,293,6,2,3,0,13,0,243,0,16,92,34,42,17,206,4,891,35,258,175,0,1,24,17,6,1,0,321,3,0,7,0,0,2,9,0,7,13,0,3,0,0,2392,9,12,16,715,52561,121,100,65,9,0,9,46,257,151,769,0,0,744,0,309,50,1,44,34,81,8,18,0,104,7,23,0,0,49,11164,2,5969,408,436,1,40,0,6,2,674,484,62,5,0,1,5,1494,3,1,0,308,7,4,83,3,2,645,235,41,19,10,11,0,18,1,3,1,21,0,5,18,35,1,1,0,0,14,16,777,0,11,3,30,69,4,33,3,30,30,3,119,3583,5,2,8,8,2077,0,145,163,0,968,91,158,1672,0,17,57,236,22,4,0,3,3,33,3,511,284,26,92,10,0,13,0,368,0,2,0,70,17,1,251,18,771,11,0,1,88,7,63,138,46,261,85,560,0,30,1592,25,47,0,2,4,0,3,47,2344,540,10,10,11,773,14,8,57,1,1,226,54,8,0,47,0,55,3,0,13
LR,220,46,137,113,162,0,0,417,69,53,147,381,1352,56,83,53,9,351,13,13,169,42,0,395,61,1528,76,6,10,20,20,0,517,0,59,703,3086,202,239,929,19,1536,35,2127,919,0,2,330,100,103,9,0,5313,10,0,24,1,3,34,33,0,98,137,0,21,0,6,3131,51,140,40,1228,656,10673,730,385,92,27,199,32,672,707,3087,0,0,5875,0,10545,751,5,610,1427,298,145,353,0,187,28,87,0,0,238,57107,16,12949,1495,748,3,274,0,65,3,6182,2322,1029,24,0,5,1,2190,1,9,0,258,65,19,141,5,16,2287,1043,16,122,16,203,7,114,4,29,185,167,0,63,129,277,5,18,0,3,42,184,24458,1,62,7,617,357,28,291,59,108,50,3,277,7256,72,7,139,21,5502,0,181,501,3,3257,2338,1172,4968,0,60,220,3095,157,122,0,57,9,98,47,841,380,227,88,100,0,193,11,565,0,19,0,22,4,23,1011,10,11930,61,0,14,448,241,274,1100,72,454,93,13488,0,107,6998,153,264,0,12,9,0,20,148,3849,831,19,22,1,3184,26,51,338,17,20,2069,1777,4,0,198,0,550,8,6,51
